ticketNo,lotNo,validity,validTill,details,ticketFor,cost
06I0624312363TBA,dauz0606,n,,,adult,120
0U6006231GZ2373A,dauz0606,n,,,adult,120
0AD6062C3712833A,dauz0606,n,,,adult,120
0WB2L6006231233A,dauz0606,n,,,adult,120
D6060623IG12303A,dauz0606,n,,,adult,120
F8060623L512B33A,dauz0606,n,,,adult,120
306062T37C12B33A,dauz0606,n,,,adult,120
Y0680623U16I233A,dauz0606,n,,,adult,120
06W0623F172Z338A,dauz0606,n,,,adult,120
086F0622312M33KA,dauz0606,n,,,adult,120
060266S23123M3KA,dauz0606,n,,,adult,120
30606W23123T3H2A,dauz0606,n,,,adult,120
06062312OU243Q3A,dauz0606,n,,,adult,120
060Z62103O123V3A,dauz0606,n,,,adult,120
Y0O60623112233FA,dauz0606,n,,,adult,120
016K06L2312P233A,dauz0606,n,,,adult,120
0M60623E1234V33A,dauz0606,n,,,adult,120
0K6A06230512B33A,dauz0606,n,,,adult,120
Y060625381AL233A,dauz0606,n,,,adult,120
060623I12S763W3A,dauz0606,n,,,adult,120
06P2062C312353QA,dauz0606,n,,,adult,120
OL060J634231233A,dauz0606,n,,,adult,120
06064B23123C23FA,dauz0606,n,,,adult,120
086062JW3W31233A,dauz0606,n,,,adult,120
0I61I30623H1233A,dauz0606,n,,,adult,120
00630Z623P12V33A,dauz0606,n,,,adult,120
0P606230K6123U3A,dauz0606,n,,,adult,120
80G6062L35W1233A,dauz0606,n,,,adult,120
7060W623112L3U3A,dauz0606,n,,,adult,120
06H706Y2431N233A,dauz0606,n,,,adult,120
O0760262312BN33A,dauz0606,n,,,adult,120
206062312G73C3XA,dauz0606,n,,,adult,120
E005D60623123S3A,dauz0606,n,,,adult,120
2060Y6S231238H3A,dauz0606,n,,,adult,120
060W62S312386L3A,dauz0606,n,,,adult,120
06036230F12J33KA,dauz0606,n,,,adult,120
0610N62312H3O63A,dauz0606,n,,,adult,120
04606Q23123J3H1A,dauz0606,n,,,adult,120
056036231233YYNA,dauz0606,n,,,adult,120
05160623L1K233QA,dauz0606,n,,,adult,120
D80606R231273V3A,dauz0606,n,,,adult,120
060623165N233FOA,dauz0606,n,,,adult,120
T0Q68062312313KA,dauz0606,n,,,adult,120
0GU6R0612313233A,dauz0606,n,,,adult,120
S06062NW3812331A,dauz0606,n,,,adult,120
060Q62F3121Y363A,dauz0606,n,,,adult,120
A060762314TK233A,dauz0606,n,,,adult,120
0606231OF2033W8A,dauz0606,n,,,adult,120
0M60D6231123N23A,dauz0606,n,,,adult,120
06B0623Z126W233A,dauz0606,n,,,adult,120
