ticketNo,lotNo,validity,validTill,details,ticketFor,cost
00100020046300432568,AVLC2507,n,,,adult,259
00100020046300432224,AVLC2507,n,,,adult,259
00100020046300432226,AVLC2507,n,,,adult,259
00100020046300432228,AVLC2507,n,,,adult,259
00100020046300432230,AVLC2507,n,,,adult,259
00100020046300432232,AVLC2507,n,,,adult,259
00100020046300432234,AVLC2507,n,,,adult,259
00100020046300432426,AVLC2507,n,,,adult,259
00100020046300432428,AVLC2507,n,,,adult,259
00100020046300432430,AVLC2507,n,,,adult,259
00100020046300432432,AVLC2507,n,,,adult,259
00100020046300432434,AVLC2507,n,,,adult,259
00100020046300432570,AVLC2507,n,,,adult,259
00100020046300433134,AVLC2507,n,,,adult,259
00100020046300433138,AVLC2507,n,,,adult,259
00100020046300433140,AVLC2507,n,,,adult,259
00100020046300433142,AVLC2507,n,,,adult,259
00100020046300432236,AVLC2507,n,,,adult,259
00100020046300432238,AVLC2507,n,,,adult,259
00100020046300432242,AVLC2507,n,,,adult,259
00100020046300432244,AVLC2507,n,,,adult,259
00100020046300432254,AVLC2507,n,,,adult,259
00100020046300432256,AVLC2507,n,,,adult,259
00100020046300432258,AVLC2507,n,,,adult,259
00100020046300432260,AVLC2507,n,,,adult,259
00100020046300432262,AVLC2507,n,,,adult,259
00100020046300432264,AVLC2507,n,,,adult,259
00100020046300432266,AVLC2507,n,,,adult,259
00100020046300432268,AVLC2507,n,,,adult,259
00100020046300433144,AVLC2507,n,,,adult,259
00100020046300433146,AVLC2507,n,,,adult,259
00100020046300433148,AVLC2507,n,,,adult,259
00100020046300433150,AVLC2507,n,,,adult,259
00100020046300433152,AVLC2507,n,,,adult,259
00100020046300433154,AVLC2507,n,,,adult,259
00100020046300433156,AVLC2507,n,,,adult,259
00100020046300433158,AVLC2507,n,,,adult,259
00100020046300433160,AVLC2507,n,,,adult,259
