ticketNo,lotNo,validity,validTill,details,ticketFor,cost
011000792300021256,DAUZ1407,n,,,adult,120
011000792300021257,DAUZ1407,n,,,adult,120
011000792300021258,DAUZ1407,n,,,adult,120
011000792300021259,DAUZ1407,n,,,adult,120
011000792300021260,DAUZ1407,n,,,adult,120
011000792300021261,DAUZ1407,n,,,adult,120
011000792300021262,DAUZ1407,n,,,adult,120
011000792300021263,DAUZ1407,n,,,adult,120
011000792300021264,DAUZ1407,n,,,adult,120
011000792300021265,DAUZ1407,n,,,adult,120
011000792300021266,DAUZ1407,n,,,adult,120
011000792300021267,DAUZ1407,n,,,adult,120
011000792300021268,DAUZ1407,n,,,adult,120
011000792300021269,DAUZ1407,n,,,adult,120
011000792300021270,DAUZ1407,n,,,adult,120
011000792300021271,DAUZ1407,n,,,adult,120
011000792300021272,DAUZ1407,n,,,adult,120
011000792300021273,DAUZ1407,n,,,adult,120
011000792300021274,DAUZ1407,n,,,adult,120
011000792300021275,DAUZ1407,n,,,adult,120
011000792300021276,DAUZ1407,n,,,adult,120
011000792300021277,DAUZ1407,n,,,adult,120
011000792300021278,DAUZ1407,n,,,adult,120
011000792300021279,DAUZ1407,n,,,adult,120
011000792300021280,DAUZ1407,n,,,adult,120
011000792300021281,DAUZ1407,n,,,adult,120
011000792300021282,DAUZ1407,n,,,adult,120
011000792300021283,DAUZ1407,n,,,adult,120
011000792300021284,DAUZ1407,n,,,adult,120
011000792300021285,DAUZ1407,n,,,adult,120
011000792300021286,DAUZ1407,n,,,adult,120
011000792300021287,DAUZ1407,n,,,adult,120
011000792300021288,DAUZ1407,n,,,adult,120
011000792300021289,DAUZ1407,n,,,adult,120
011000792300021290,DAUZ1407,n,,,adult,120
011000792300021291,DAUZ1407,n,,,adult,120
011000792300021292,DAUZ1407,n,,,adult,120
011000792300021293,DAUZ1407,n,,,adult,120
011000792300021294,DAUZ1407,n,,,adult,120
011000792300021295,DAUZ1407,n,,,adult,120
011000792300021296,DAUZ1407,n,,,adult,120
011000792300021297,DAUZ1407,n,,,adult,120
011000792300021298,DAUZ1407,n,,,adult,120
011000792300021299,DAUZ1407,n,,,adult,120
011000792300021301,DAUZ1407,n,,,adult,120
011000792300021302,DAUZ1407,n,,,adult,120
011000792300021303,DAUZ1407,n,,,adult,120
011000792300021304,DAUZ1407,n,,,adult,120
011000792300021305,DAUZ1407,n,,,adult,120
