ticketNo,lotNo,validity,validTill,details,ticketFor,cost
00100020046200356474,AVLC02,n,,,adult,275
00100020046200356410,AVLC02,n,,,adult,275
00100020046200356412,AVLC02,n,,,adult,275
00100020046200356414,AVLC02,n,,,adult,275
00100020046200356460,AVLC02,n,,,adult,275
00100020046200356462,AVLC02,n,,,adult,275
00100020046200356464,AVLC02,n,,,adult,275
00100020046200356466,AVLC02,n,,,adult,275
00100020046200356468,AVLC02,n,,,adult,275
00100020046200356470,AVLC02,n,,,adult,275
00100020046200356472,AVLC02,n,,,adult,275
00100020046200356544,AVLC02,n,,,adult,275
00100020046200356546,AVLC02,n,,,adult,275
00100020046200356548,AVLC02,n,,,adult,275
00100020046200356550,AVLC02,n,,,adult,275
00100020046200356552,AVLC02,n,,,adult,275
00100020046200356554,AVLC02,n,,,adult,275
00100020046200356556,AVLC02,n,,,adult,275
00100020046200356558,AVLC02,n,,,adult,275
00100020046200356560,AVLC02,n,,,adult,275
