ticketNo,lotNo,validity,validTill,details,ticketFor,cost
00100020046800295751,AVLC0708,n,,,adult,254
00100020046800295753,AVLC0708,n,,,adult,254
00100020046800295755,AVLC0708,n,,,adult,254
00100020046800295757,AVLC0708,n,,,adult,254
00100020046800295759,AVLC0708,n,,,adult,254
00100020046800295761,AVLC0708,n,,,adult,254
00100020046800295763,AVLC0708,n,,,adult,254
00100020046800295765,AVLC0708,n,,,adult,254
00100020046800295767,AVLC0708,n,,,adult,254
00100020046800295769,AVLC0708,n,,,adult,254
00100020046800295771,AVLC0708,n,,,adult,254
00100020046800295773,AVLC0708,n,,,adult,254
00100020046800295775,AVLC0708,n,,,adult,254
00100020046800295777,AVLC0708,n,,,adult,254
00100020046800295779,AVLC0708,n,,,adult,254
00100020046800295781,AVLC0708,n,,,adult,254
00100020046800295783,AVLC0708,n,,,adult,254
00100020046800295785,AVLC0708,n,,,adult,254
00100020046800295787,AVLC0708,n,,,adult,254
00100020046800295789,AVLC0708,n,,,adult,254
00100020046800295791,AVLC0708,n,,,adult,254
00100020046800295793,AVLC0708,n,,,adult,254
00100020046800295795,AVLC0708,n,,,adult,254
00100020046800295797,AVLC0708,n,,,adult,254
00100020046800295799,AVLC0708,n,,,adult,254
00100020046800295801,AVLC0708,n,,,adult,254
00100020046800295803,AVLC0708,n,,,adult,254
00100020046800295805,AVLC0708,n,,,adult,254
00100020046800295807,AVLC0708,n,,,adult,254
00100020046800295809,AVLC0708,n,,,adult,254
00100020046800295811,AVLC0708,n,,,adult,254
00100020046800295813,AVLC0708,n,,,adult,254
00100020046800295815,AVLC0708,n,,,adult,254
00100020046800295817,AVLC0708,n,,,adult,254
00100020046800295819,AVLC0708,n,,,adult,254
00100020046800295821,AVLC0708,n,,,adult,254
00100020046800295823,AVLC0708,n,,,adult,254
00100020046800295825,AVLC0708,n,,,adult,254
00100020046800295827,AVLC0708,n,,,adult,254
00100020046800296753,AVLC0708,n,,,adult,254
00100020046800296755,AVLC0708,n,,,adult,254
00100020046800296757,AVLC0708,n,,,adult,254
00100020046800296759,AVLC0708,n,,,adult,254
00100020046800296761,AVLC0708,n,,,adult,254
00100020046800296763,AVLC0708,n,,,adult,254
00100020046800296765,AVLC0708,n,,,adult,254
00100020046800296767,AVLC0708,n,,,adult,254
00100020046800296769,AVLC0708,n,,,adult,254
00100020046800296771,AVLC0708,n,,,adult,254
00100020046800296773,AVLC0708,n,,,adult,254
