ticketNo,lotNo,validity,validTill,details,ticketFor,cost
031000127000399579004,mg14,n,,,adult,60
031000127045922032870,mg14,n,,,adult,60
031000127045922252738,mg14,n,,,adult,60
031000127045923039706,mg14,n,,,adult,60
031000127045923344126,mg14,n,,,adult,60
031000127045924524127,mg14,n,,,adult,60
031000127045924742349,mg14,n,,,adult,60
031000127045926055988,mg14,n,,,adult,60
031000127045926339943,mg14,n,,,adult,60
031000127000400120435,mg14,n,,,adult,60
031000127000400888980,mg14,n,,,adult,60
031000127000402479003,mg14,n,,,adult,60
031000127000406570416,mg14,n,,,adult,60
031000127000406629908,mg14,n,,,adult,60
031000127045927566668,mg14,n,,,adult,60
031000127045932712065,mg14,n,,,adult,60
031000127045932741395,mg14,n,,,adult,60
031000127045932912105,mg14,n,,,adult,60
031000127045933003067,mg14,n,,,adult,60
031000127045935645800,mg14,n,,,adult,60
031000127045939797423,mg14,n,,,adult,60
031000127045939889675,mg14,n,,,adult,60
031000127000303506451,mg14,n,,,adult,60
031000127000309344011,mg14,n,,,adult,60
031000127000310113284,mg14,n,,,adult,60
031000127000310628625,mg14,n,,,adult,60
031000127000310816885,mg14,n,,,adult,60
031000127000333227822,mg14,n,,,adult,60
031000127000333684360,mg14,n,,,adult,60
031000127000334190983,mg14,n,,,adult,60
031000127000334974639,mg14,n,,,adult,60
031000127000335451040,mg14,n,,,adult,60
031000127000340362430,mg14,n,,,adult,60
031000127000340408076,mg14,n,,,adult,60
031000127000340642217,mg14,n,,,adult,60
031000127000340753915,mg14,n,,,adult,60
031000127000340904881,mg14,n,,,adult,60
031000127000340949507,mg14,n,,,adult,60
031000127000343247526,mg14,n,,,adult,60
031000127000347663320,mg14,n,,,adult,60
031000127000348149463,mg14,n,,,adult,60
031000127000348382789,mg14,n,,,adult,60
031000127000348532002,mg14,n,,,adult,60
031000127000348625136,mg14,n,,,adult,60
031000127000349985791,mg14,n,,,adult,60
031000127000350152749,mg14,n,,,adult,60
031000127000351943498,mg14,n,,,adult,60
031000127000358783310,mg14,n,,,adult,60
031000127000458722204,mg14,n,,,adult,60
031000127000459696171,mg14,n,,,adult,60
031000127000461202739,mg14,n,,,adult,60
031000127000461967449,mg14,n,,,adult,60
031000127000462189373,mg14,n,,,adult,60
031000127000464548181,mg14,n,,,adult,60
031000127000464852593,mg14,n,,,adult,60
031000127000465729694,mg14,n,,,adult,60
031000127000466430520,mg14,n,,,adult,60
031000127000467039734,mg14,n,,,adult,60
031000127000468312016,mg14,n,,,adult,60
031000127000469240919,mg14,n,,,adult,60
031000127000472020929,mg14,n,,,adult,60
031000127000475834699,mg14,n,,,adult,60
031000127000475989497,mg14,n,,,adult,60
031000127000476096083,mg14,n,,,adult,60
031000127000476339990,mg14,n,,,adult,60
031000127000478107758,mg14,n,,,adult,60
031000127000480913160,mg14,n,,,adult,60
031000127000481699104,mg14,n,,,adult,60
031000127000482200764,mg14,n,,,adult,60
031000127000483465895,mg14,n,,,adult,60
031000127000483699221,mg14,n,,,adult,60
031000127000485061818,mg14,n,,,adult,60
031000127000485297999,mg14,n,,,adult,60
031000127000485849490,mg14,n,,,adult,60
031000127000492834441,mg14,n,,,adult,60
031000127000494602385,mg14,n,,,adult,60
031000127000495092170,mg14,n,,,adult,60
031000127000495139928,mg14,n,,,adult,60
031000127000496004414,mg14,n,,,adult,60
031000127000496157068,mg14,n,,,adult,60
031000127000496861858,mg14,n,,,adult,60
031000127000496972400,mg14,n,,,adult,60
031000127000497667748,mg14,n,,,adult,60
031000127000497948663,mg14,n,,,adult,60
031000127000498711331,mg14,n,,,adult,60
031000127000311538269,mg14,n,,,adult,60
031000127000311874425,mg14,n,,,adult,60
031000127000312080210,mg14,n,,,adult,60
031000127000312384630,mg14,n,,,adult,60
031000127000314282526,mg14,n,,,adult,60
031000127000314504570,mg14,n,,,adult,60
031000127000323025364,mg14,n,,,adult,60
031000127000324615387,mg14,n,,,adult,60
031000127000325384172,mg14,n,,,adult,60
031000127000325860067,mg14,n,,,adult,60
031000127000329384034,mg14,n,,,adult,60
031000127000329574945,mg14,n,,,adult,60
031000127000329752838,mg14,n,,,adult,60
031000127000331005805,mg14,n,,,adult,60
031000127000331342857,mg14,n,,,adult,60
