ticketNo,lotNo,validity,validTill,details,ticketFor,cost
031000127068241289902,mg20,n,,,adult,60
031000127068286982219,mg20,n,,,adult,60
031000127068339953683,mg20,n,,,adult,60
031000127068355453520,mg20,n,,,adult,60
031000127068449156141,mg20,n,,,adult,60
031000127068325391242,mg20,n,,,adult,60
031000127068408244007,mg20,n,,,adult,60
031000127068446024644,mg20,n,,,adult,60
031000127068366218785,mg20,n,,,adult,60
031000127068404656318,mg20,n,,,adult,60
031000127068324687419,mg20,n,,,adult,60
031000127068370398648,mg20,n,,,adult,60
031000127068434145589,mg20,n,,,adult,60
031000127068344527282,mg20,n,,,adult,60
031000127068392973519,mg20,n,,,adult,60
031000127068445763244,mg20,n,,,adult,60
031000127068363268105,mg20,n,,,adult,60
031000127068403412646,mg20,n,,,adult,60
031000127068317608771,mg20,n,,,adult,60
031000127068369940384,mg20,n,,,adult,60
031000127068192044926,mg20,n,,,adult,60
031000127068280361851,mg20,n,,,adult,60
031000127068282485672,mg20,n,,,adult,60
031000127068186498821,mg20,n,,,adult,60
031000127068308009890,mg20,n,,,adult,60
031000127068229410527,mg20,n,,,adult,60
031000127068214819996,mg20,n,,,adult,60
031000127068258721305,mg20,n,,,adult,60
031000127068423496922,mg20,n,,,adult,60
031000127068376984279,mg20,n,,,adult,60
031000127068326815892,mg20,n,,,adult,60
031000127068414913809,mg20,n,,,adult,60
031000127068356001102,mg20,n,,,adult,60
031000127068437338475,mg20,n,,,adult,60
031000127068239491414,mg20,n,,,adult,60
031000127068279903571,mg20,n,,,adult,60
031000127068431786781,mg20,n,,,adult,60
031000127068384869000,mg20,n,,,adult,60
031000127068336035045,mg20,n,,,adult,60
031000127068422714050,mg20,n,,,adult,60
031000127068377702399,mg20,n,,,adult,60
031000127068325493628,mg20,n,,,adult,60
031000127068411436921,mg20,n,,,adult,60
