ticketNo,lotNo,validity,validTill,details,ticketFor,cost
00100020046200370188,AVLC0206,n,,,adult,265
00100020046200370164,AVLC0206,n,,,adult,265
00100020046200370166,AVLC0206,n,,,adult,265
00100020046200370168,AVLC0206,n,,,adult,265
00100020046200370170,AVLC0206,n,,,adult,265
00100020046200370172,AVLC0206,n,,,adult,265
00100020046200370190,AVLC0206,n,,,adult,265
00100020046200370192,AVLC0206,n,,,adult,265
00100020046200370174,AVLC0206,n,,,adult,265
00100020046200370176,AVLC0206,n,,,adult,265
00100020046200370194,AVLC0206,n,,,adult,265
00100020046200370196,AVLC0206,n,,,adult,265
00100020046200370198,AVLC0206,n,,,adult,265
00100020046200370200,AVLC0206,n,,,adult,265
00100020046200370202,AVLC0206,n,,,adult,265
00100020046200370284,AVLC0206,n,,,adult,265
00100020046200370204,AVLC0206,n,,,adult,265
00100020046200370206,AVLC0206,n,,,adult,265
00100020046200370208,AVLC0206,n,,,adult,265
00100020046200370210,AVLC0206,n,,,adult,265
00100020046200370242,AVLC0206,n,,,adult,265
00100020046200370258,AVLC0206,n,,,adult,265
00100020046200370260,AVLC0206,n,,,adult,265
00100020046200370262,AVLC0206,n,,,adult,265
00100020046200370278,AVLC0206,n,,,adult,265
00100020046200370280,AVLC0206,n,,,adult,265
00100020046200370282,AVLC0206,n,,,adult,265
00100020046200370244,AVLC0206,n,,,adult,265
00100020046200370246,AVLC0206,n,,,adult,265
00100020046200370248,AVLC0206,n,,,adult,265
00100020046200370250,AVLC0206,n,,,adult,265
00100020046200370252,AVLC0206,n,,,adult,265
00100020046200370254,AVLC0206,n,,,adult,265
00100020046200370256,AVLC0206,n,,,adult,265
