ticketNo,lotNo,validity,validTill,details,ticketFor,cost
030020246800104789,lc02,n,,,adult,55
030020246800104790,lc02,n,,,adult,55
030020246800104791,lc02,n,,,adult,55
030020246800104792,lc02,n,,,adult,55
030020246800104793,lc02,n,,,adult,55
030020246800104794,lc02,n,,,adult,55
030020246800104795,lc02,n,,,adult,55
030020246800104796,lc02,n,,,adult,55
030020246800104797,lc02,n,,,adult,55
030020246800104798,lc02,n,,,adult,55
030020246800104799,lc02,n,,,adult,55
030020246800104801,lc02,n,,,adult,55
030020246800104802,lc02,n,,,adult,55
030020246800104803,lc02,n,,,adult,55
030020246800104804,lc02,n,,,adult,55
030020246800104805,lc02,n,,,adult,55
030020246800104806,lc02,n,,,adult,55
030020246800104807,lc02,n,,,adult,55
030020246800104808,lc02,n,,,adult,55
030020246800104809,lc02,n,,,adult,55
030020246800104810,lc02,n,,,adult,55
