ticketNo,lotNo,validity,validTill,details,ticketFor,cost
010020146200369667,AV1306,n,,,adult,230
010020146200369665,AV1306,n,,,adult,230
010020146200369666,AV1306,n,,,adult,230
010020146200369718,AV1306,n,,,adult,230
010020146200369719,AV1306,n,,,adult,230
010020146200369720,AV1306,n,,,adult,230
010020146200369721,AV1306,n,,,adult,230
010020146200369722,AV1306,n,,,adult,230
010020146200369723,AV1306,n,,,adult,230
010020146200369724,AV1306,n,,,adult,230
010020146200369693,AV1306,n,,,adult,230
010020146200369694,AV1306,n,,,adult,230
010020146200369695,AV1306,n,,,adult,230
010020146200369696,AV1306,n,,,adult,230
010020146200369697,AV1306,n,,,adult,230
010020146200369698,AV1306,n,,,adult,230
010020146200369699,AV1306,n,,,adult,230
010020146200369701,AV1306,n,,,adult,230
010020146200369702,AV1306,n,,,adult,230
