ticketNo,lotNo,validity,validTill,details,ticketFor,cost
00100020046200371416,AVLC1306,n,,,adult,265
00100020046200371418,AVLC1306,n,,,adult,265
00100020046200371500,AVLC1306,n,,,adult,265
00100020046200371502,AVLC1306,n,,,adult,265
00100020046200371512,AVLC1306,n,,,adult,265
00100020046200371514,AVLC1306,n,,,adult,265
00100020046200371516,AVLC1306,n,,,adult,265
00100020046200371550,AVLC1306,n,,,adult,265
00100020046200371552,AVLC1306,n,,,adult,265
00100020046200371554,AVLC1306,n,,,adult,265
00100020046200371556,AVLC1306,n,,,adult,265
00100020046200371558,AVLC1306,n,,,adult,265
00100020046200371560,AVLC1306,n,,,adult,265
00100020046200371562,AVLC1306,n,,,adult,265
00100020046200371564,AVLC1306,n,,,adult,265
00100020046200371566,AVLC1306,n,,,adult,265
00100020046200371568,AVLC1306,n,,,adult,265
00100020046200371626,AVLC1306,n,,,adult,265
00100020046200371628,AVLC1306,n,,,adult,265
00100020046200371630,AVLC1306,n,,,adult,265
00100020046200371632,AVLC1306,n,,,adult,265
00100020046200371634,AVLC1306,n,,,adult,265
00100020046200371636,AVLC1306,n,,,adult,265
00100020046200371638,AVLC1306,n,,,adult,265
00100020046200371640,AVLC1306,n,,,adult,265
00100020046200371642,AVLC1306,n,,,adult,265
00100020046200371504,AVLC1306,n,,,adult,265
00100020046200371506,AVLC1306,n,,,adult,265
00100020046200371508,AVLC1306,n,,,adult,265
00100020046200371510,AVLC1306,n,,,adult,265
