ticketNo,lotNo,validity,validTill,details,ticketFor,cost
030020246100043067,LC1706,n,,,adult,55
030020246100043068,LC1706,n,,,adult,55
030020246100043069,LC1706,n,,,adult,55
030020246100043070,LC1706,n,,,adult,55
030020246100043071,LC1706,n,,,adult,55
030020246100043072,LC1706,n,,,adult,55
030020246100043073,LC1706,n,,,adult,55
030020246100043074,LC1706,n,,,adult,55
030020246100043075,LC1706,n,,,adult,55
030020246100043076,LC1706,n,,,adult,55
030020246100043077,LC1706,n,,,adult,55
030020246100043078,LC1706,n,,,adult,55
030020246100043079,LC1706,n,,,adult,55
030020246100043080,LC1706,n,,,adult,55
030020246100043081,LC1706,n,,,adult,55
030020246100043082,LC1706,n,,,adult,55
030020246100043083,LC1706,n,,,adult,55
030020246100043084,LC1706,n,,,adult,55
030020246100043085,LC1706,n,,,adult,55
030020246100043086,LC1706,n,,,adult,55
030020246100043087,LC1706,n,,,adult,55
030020246100043088,LC1706,n,,,adult,55
030020246100043089,LC1706,n,,,adult,55
030020246100043090,LC1706,n,,,adult,55
030020246100043091,LC1706,n,,,adult,55
030020246100043092,LC1706,n,,,adult,55
030020246100043093,LC1706,n,,,adult,55
030020246100043094,LC1706,n,,,adult,55
030020246100043095,LC1706,n,,,adult,55
030020246100043096,LC1706,n,,,adult,55
030020246100043097,LC1706,n,,,adult,55
030020246100043098,LC1706,n,,,adult,55
030020246100043099,LC1706,n,,,adult,55
030020246100043101,LC1706,n,,,adult,55
030020246100043102,LC1706,n,,,adult,55
030020246100043103,LC1706,n,,,adult,55
030020246100043104,LC1706,n,,,adult,55
030020246100043105,LC1706,n,,,adult,55
030020246100043106,LC1706,n,,,adult,55
