ticketNo,lotNo,validity,validTill,details,ticketFor,cost
00100020046300431200,AVLC2706,n,,,adult,260
00100020046300431198,AVLC2706,n,,,adult,260
00100020046300431202,AVLC2706,n,,,adult,260
00100020046300431204,AVLC2706,n,,,adult,260
00100020046300431206,AVLC2706,n,,,adult,260
00100020046300431208,AVLC2706,n,,,adult,260
00100020046300431210,AVLC2706,n,,,adult,260
00100020046300431212,AVLC2706,n,,,adult,260
00100020046300431214,AVLC2706,n,,,adult,260
00100020046300431216,AVLC2706,n,,,adult,260
00100020046300431218,AVLC2706,n,,,adult,260
00100020046300431220,AVLC2706,n,,,adult,260
00100020046300431222,AVLC2706,n,,,adult,260
00100020046300431224,AVLC2706,n,,,adult,260
00100020046300431226,AVLC2706,n,,,adult,260
00100020046300431228,AVLC2706,n,,,adult,260
00100020046300431230,AVLC2706,n,,,adult,260
00100020046300431232,AVLC2706,n,,,adult,260
00100020046300431234,AVLC2706,n,,,adult,260
00100020046300431236,AVLC2706,n,,,adult,260
