ticketNo,lotNo,validity,validTill,details,ticketFor,cost
36562370964,dol1206,n,,,adult,68.25
39746247368,dol1206,n,,,adult,68.25
3503209013Q,dol1206,n,,,adult,68.25
3989179744I,dol1206,n,,,adult,68.25
3779662398H,dol1206,n,,,adult,68.25
3010166916X,dol1206,n,,,adult,68.25
30451828840,dol1206,n,,,adult,68.25
38492483413,dol1206,n,,,adult,68.25
35194853757,dol1206,n,,,adult,68.25
3973766257C,dol1206,n,,,adult,68.25
3299452893B,dol1206,n,,,adult,68.25
3342079920$,dol1206,n,,,adult,68.25
38080991566,dol1206,n,,,adult,68.25
3248000168W,dol1206,n,,,adult,68.25
3003279229.,dol1206,n,,,adult,68.25
3785987799T,dol1206,n,,,adult,68.25
39576362187,dol1206,n,,,adult,68.25
3804222040P,dol1206,n,,,adult,68.25
37094740843,dol1206,n,,,adult,68.25
3022460319U,dol1206,n,,,adult,68.25
3074826341 ,dol1206,n,,,adult,68.25
3787317485A,dol1206,n,,,adult,68.25
3374414644/,dol1206,n,,,adult,68.25
3385444799D,dol1206,n,,,adult,68.25
3497300138 ,dol1206,n,,,adult,68.25
32248389837,dol1206,n,,,adult,68.25
3612612444X,dol1206,n,,,adult,68.25
38447738528,dol1206,n,,,adult,68.25
31672893253,dol1206,n,,,adult,68.25
3063558408%,dol1206,n,,,adult,68.25
3195504055.,dol1206,n,,,adult,68.25
3657452989F,dol1206,n,,,adult,68.25
3060416034R,dol1206,n,,,adult,68.25
38341725572,dol1206,n,,,adult,68.25
32715743942,dol1206,n,,,adult,68.25
3005438448$,dol1206,n,,,adult,68.25
3235219924/,dol1206,n,,,adult,68.25
3134239702Y,dol1206,n,,,adult,68.25
33802796746,dol1206,n,,,adult,68.25
37706926647,dol1206,n,,,adult,68.25
3125435189+,dol1206,n,,,adult,68.25
35415692451,dol1206,n,,,adult,68.25
3262341785+,dol1206,n,,,adult,68.25
36570700780,dol1206,n,,,adult,68.25
30868267928,dol1206,n,,,adult,68.25
3005433115P,dol1206,n,,,adult,68.25
3100039644U,dol1206,n,,,adult,68.25
32073770691,dol1206,n,,,adult,68.25
3161709553/,dol1206,n,,,adult,68.25
3958778412B,dol1206,n,,,adult,68.25
35779862228,dol1206,n,,,adult,68.25
31517706940,dol1206,n,,,adult,68.25
3902623943+,dol1206,n,,,adult,68.25
3811604681 ,dol1206,n,,,adult,68.25
3131381213Q,dol1206,n,,,adult,68.25
36380343692,dol1206,n,,,adult,68.25
3047841036-,dol1206,n,,,adult,68.25
32953914788,dol1206,n,,,adult,68.25
3534242306W,dol1206,n,,,adult,68.25
38126573282,dol1206,n,,,adult,68.25
39930747278,dol1206,n,,,adult,68.25
37347375477,dol1206,n,,,adult,68.25
3437925499C,dol1206,n,,,adult,68.25
33678675114,dol1206,n,,,adult,68.25
3252014148U,dol1206,n,,,adult,68.25
3361484801 ,dol1206,n,,,adult,68.25
38555144282,dol1206,n,,,adult,68.25
3643829500/,dol1206,n,,,adult,68.25
3003733865 ,dol1206,n,,,adult,68.25
32672244782,dol1206,n,,,adult,68.25
3791797658J,dol1206,n,,,adult,68.25
3224631082V,dol1206,n,,,adult,68.25
36864835437,dol1206,n,,,adult,68.25
3977013315$,dol1206,n,,,adult,68.25
3386912966A,dol1206,n,,,adult,68.25
39030167770,dol1206,n,,,adult,68.25
3292729511+,dol1206,n,,,adult,68.25
37573067577,dol1206,n,,,adult,68.25
37054943484,dol1206,n,,,adult,68.25
3638152830$,dol1206,n,,,adult,68.25
34515663392,dol1206,n,,,child,34.12
3569089187D,dol1206,n,,,child,34.12
31919847076,dol1206,n,,,child,34.12
3438991971B,dol1206,n,,,child,34.12
3146701280W,dol1206,n,,,child,34.12
3718600038-,dol1206,n,,,child,34.12
39590904927,dol1206,n,,,child,34.12
3020392841W,dol1206,n,,,child,34.12
3809173371%,dol1206,n,,,child,34.12
3691060708/,dol1206,n,,,child,34.12
32709579504,dol1206,n,,,child,34.12
3785620302-,dol1206,n,,,child,34.12
3166784963A,dol1206,n,,,child,34.12
37847581101,dol1206,n,,,child,34.12
3310117668-,dol1206,n,,,child,34.12
30857715621,dol1206,n,,,child,34.12
3339246336%,dol1206,n,,,child,34.12
3305771129 ,dol1206,n,,,child,34.12
32249953295,dol1206,n,,,child,34.12
3003823907Z,dol1206,n,,,child,34.12
,,,,,,
