ticketNo,lotNo,validity,validTill,details,ticketFor,cost
031000127068829869776,MG2205,n,,,adult,58
031000127068763070046,MG2205,n,,,adult,58
031000127068851256411,MG2205,n,,,adult,58
031000127068800901016,MG2205,n,,,adult,58
031000127068737909525,MG2205,n,,,adult,58
031000127068821952466,MG2205,n,,,adult,58
031000127068783753967,MG2205,n,,,adult,58
031000127068732610700,MG2205,n,,,adult,58
031000127068739402256,MG2205,n,,,adult,58
031000127068977813511,MG2205,n,,,adult,58
031000127068925541092,MG2205,n,,,adult,58
031000127068868943041,MG2205,n,,,adult,58
031000127068775852973,MG2205,n,,,adult,58
031000127068800855818,MG2205,n,,,adult,58
031000127068738085799,MG2205,n,,,adult,58
031000127068793877097,MG2205,n,,,adult,58
031000127068778601798,MG2205,n,,,adult,58
031000127068835789155,MG2205,n,,,adult,58
031000127068816955776,MG2205,n,,,adult,58
031000127068726113533,MG2205,n,,,adult,58
031000127068836958970,MG2205,n,,,adult,58
031000127068768811255,MG2205,n,,,adult,58
031000127068739754868,MG2205,n,,,adult,58
031000127068794077041,MG2205,n,,,adult,58
031000127068781482862,MG2205,n,,,adult,58
031000127068836247179,MG2205,n,,,adult,58
031000127068815119592,MG2205,n,,,adult,58
031000127068723685061,MG2205,n,,,adult,58
031000127068839321826,MG2205,n,,,adult,58
031000127068754763844,MG2205,n,,,adult,58
031000127068842863265,MG2205,n,,,adult,58
031000127068732793918,MG2205,n,,,adult,58
031000127068814696891,MG2205,n,,,adult,58
031000127068829081912,MG2205,n,,,adult,58
031000127068763991477,MG2205,n,,,adult,58
031000127068816845362,MG2205,n,,,adult,58
031000127068722028623,MG2205,n,,,adult,58
031000127068770230828,MG2205,n,,,adult,58
031000127068824184713,MG2205,n,,,adult,58
031000127068751997734,MG2205,n,,,adult,58
