ticketNo,lotNo,validity,validTill,details,ticketFor,cost
S310056231B4N46A,img3005,n,,,adult,155
O3005F23115446GA,img3005,n,,,adult,155
M300C85231440K6A,img3005,n,,,adult,155
L430605231HZ446A,img3005,n,,,adult,155
K3380052314DV46A,img3005,n,,,adult,155
E3008G52Z311446A,img3005,n,,,adult,155
630L05F2P314446A,img3005,n,,,adult,155
3V3070523F1446HA,img3005,n,,,adult,155
3O8005231X44O61A,img3005,n,,,adult,155
3L00652N31441D6A,img3005,n,,,adult,155
3KW00523114V465A,img3005,n,,,adult,155
3J3V00L52314426A,img3005,n,,,adult,155
380052JN3S41446A,img3005,n,,,adult,155
380052CT3X14416A,img3005,n,,,adult,155
33I0052314CA146A,img3005,n,,,adult,155
330T05231E4146JA,img3005,n,,,adult,155
30G052C2314476NA,img3005,n,,,adult,155
308505E23R144X6A,img3005,n,,,adult,155
302I052314VZ846A,img3005,n,,,adult,155
300I5622F31F446A,img3005,n,,,adult,155
300DS20523C1446A,img3005,n,,,adult,155
3005R2K371P5446A,img3005,n,,,adult,155
300552Y03144A6YA,img3005,n,,,adult,155
300552O31R4R406A,img3005,n,,,adult,155
3005423H1N446I3A,img3005,n,,,adult,155
30052U3M144736ZA,img3005,n,,,adult,155
3005273B1F414D6A,img3005,n,,,adult,155
300523O1F4034C6A,img3005,n,,,adult,155
3005233TV18O446A,img3005,n,,,adult,155
0TE1300523144S6A,img3005,n,,,adult,155
