ticketNo,lotNo,validity,validTill,details,ticketFor,cost
00100020046300432802,AVLC1207,n,,,adult,260
00100020046300432798,AVLC1207,n,,,adult,260
00100020046300432800,AVLC1207,n,,,adult,260
00100020046300432804,AVLC1207,n,,,adult,260
00100020046300432806,AVLC1207,n,,,adult,260
00100020046300432808,AVLC1207,n,,,adult,260
00100020046300432810,AVLC1207,n,,,adult,260
00100020046300432812,AVLC1207,n,,,adult,260
00100020046300432814,AVLC1207,n,,,adult,260
00100020046300432816,AVLC1207,n,,,adult,260
00100020046300432818,AVLC1207,n,,,adult,260
00100020046300432820,AVLC1207,n,,,adult,260
00100020046300432822,AVLC1207,n,,,adult,260
00100020046300432824,AVLC1207,n,,,adult,260
00100020046300432826,AVLC1207,n,,,adult,260
00100020046300432828,AVLC1207,n,,,adult,260
00100020046300432830,AVLC1207,n,,,adult,260
00100020046300432832,AVLC1207,n,,,adult,260
00100020046300432834,AVLC1207,n,,,adult,260
00100020046300432836,AVLC1207,n,,,adult,260
00100020046300432838,AVLC1207,n,,,adult,260
00100020046300432840,AVLC1207,n,,,adult,260
00100020046300432842,AVLC1207,n,,,adult,260
00100020046300432844,AVLC1207,n,,,adult,260
00100020046300432880,AVLC1207,n,,,adult,260
