ticketNo,lotNo,validity,validTill,details,ticketFor,cost
297A6E92C9CE43DBAF7C7E268C6B6F14,snow+0108,n,,,adult,180
A95612034CE94AFBA082365B9134AB8C,snow+0108,n,,,adult,180
F95E36DF82DC43229C8618405776DE34,snow+0108,n,,,adult,180
8DC60689568D46E68E561C74A33101D8,snow+0108,n,,,adult,180
3B82A736F9B54983BA599C29EAAD44AD,snow+0108,n,,,adult,180
AA0579DE86B6433996B820D32854BF1A,snow+0108,n,,,adult,180
9CB93C4BF4C142D49369E3485022B217,snow+0108,n,,,adult,180
100A392B48354045A3BA354B3F642FB9,snow+0108,n,,,adult,180
131A454C43864D1183DAFD7E4892DE70,snow+0108,n,,,adult,180
AA0A4A8DCBF446948A18B3EB59FB7BF1,snow+0108,n,,,adult,180
7C49F94DBFED4CB9891437476E26FD0A,snow+0108,n,,,adult,180
161065E40AE040BAAC61456CF347B6C6,snow+0108,n,,,adult,180
606DAB4FAF7A4189A17085FE16F889B6,snow+0108,n,,,adult,180
575C772687B14613B10FF656239552B0,snow+0108,n,,,adult,180
F438C8DE4AD84340861E5333408A7EF4,snow+0108,n,,,adult,180
