ticketNo,lotNo,validity,validTill,details,ticketFor,cost
UCF3F11OK0672X,mr03,n,,,adult,14
WCF3F11OK0678L,mr03,n,,,adult,14
ECF3F11OK067E9,mr03,n,,,adult,14
CCF3F11OK0687J,mr03,n,,,adult,14
ECF3F11OK068D7,mr03,n,,,adult,14
ZCF3F11OK068OI,mr03,n,,,adult,14
QCF3F11OK069T4,mr03,n,,,adult,14
NCF3F11OK06A5F,mr03,n,,,adult,14
KCF3F11OK06AGQ,mr03,n,,,adult,14
KCF3F11OK06BLC,mr03,n,,,adult,14
FCF3F11OK06BR0,mr03,n,,,adult,14
OCF3F11OK06BWN,mr03,n,,,adult,14
RCF3F11OK06DJ8,mr03,n,,,adult,14
OCF3F11OK06DUJ,mr03,n,,,adult,14
FCF3F11OK06F5S,mr03,n,,,adult,14
WCF3F11OK06FBG,mr03,n,,,adult,14
VCF3F11OK06FH4,mr03,n,,,adult,14
NCF3F11OK06GG2,mr03,n,,,adult,14
OCF3F11OK06GLP,mr03,n,,,adult,14
PCF3F11OK06GX1,mr03,n,,,adult,14
TCF3F11OK06H3O,mr03,n,,,adult,14
NCF3F11OK06H9C,mr03,n,,,adult,14
FCF3F11OK06IP9,mr03,n,,,adult,14
PCF3F11OK06J1K,mr03,n,,,adult,14
CCF3F11OK06J78,mr03,n,,,adult,14
SCF3F11OK06JCV,mr03,n,,,adult,14
PCF3F11OK06KN5,mr03,n,,,adult,14
MCF3F11OK06KYG,mr03,n,,,adult,14
SCF3F11OK06LAR,mr03,n,,,adult,14
PCF3F11OK06ML1,mr03,n,,,adult,14
