ticketNo,lotNo,validity,validTill,details,ticketFor,cost
CACC540BEF404408B16EB27A5A6889B4,snowplus02,n,,,adult,180
045EA7A983464D9B8F69472D520F1264,snowplus02,n,,,adult,180
566888DBCA7C4D89AB7A9F442E8524F2,snowplus02,n,,,adult,180
85E9524FD33345C689D76479EC76CBEA,snowplus02,n,,,adult,180
E6228E2079114E938F887D18F6DD6C3D,snowplus02,n,,,adult,180
F6DF9C71C20D4DB2BB005E05418D287E,snowplus02,n,,,adult,180
7F66C4DECBA04B31BBED56D96182ECEF,snowplus02,n,,,adult,180
A8F242C632E3415BAA41689511850A03,snowplus02,n,,,adult,180
7C5A9C40079545649E8B42FBD3E0E3BD,snowplus02,n,,,adult,180
E2F209143748402C8DBEC4999A143162,snowplus02,n,,,adult,180
