ticketNo,lotNo,validity,validTill,details,ticketFor,cost
011000791200283558,dauz10,n,,,adult,120
011000791200283561,dauz10,n,,,adult,120
011000791200283566,dauz10,n,,,adult,120
011000791200283569,dauz10,n,,,adult,120
011000791200283570,dauz10,n,,,adult,120
011000791200283577,dauz10,n,,,adult,120
011000791200283578,dauz10,n,,,adult,120
011000791200283584,dauz10,n,,,adult,120
011000791200283585,dauz10,n,,,adult,120
011000791200283589,dauz10,n,,,adult,120
011000791200283592,dauz10,n,,,adult,120
011000791200283594,dauz10,n,,,adult,120
011000791200283595,dauz10,n,,,adult,120
011000791200283603,dauz10,n,,,adult,120
011000791200283605,dauz10,n,,,adult,120
011000791200283606,dauz10,n,,,adult,120
011000791200283608,dauz10,n,,,adult,120
011000791200283612,dauz10,n,,,adult,120
011000791200283617,dauz10,n,,,adult,120
011000791200283619,dauz10,n,,,adult,120
011000791200283624,dauz10,n,,,adult,120
011000791200283633,dauz10,n,,,adult,120
011000791200283636,dauz10,n,,,adult,120
011000791200283640,dauz10,n,,,adult,120
011000791200283644,dauz10,n,,,adult,120
011000791200283651,dauz10,n,,,adult,120
011000791200283655,dauz10,n,,,adult,120
011000791200283658,dauz10,n,,,adult,120
011000791200283662,dauz10,n,,,adult,120
011000791200283663,dauz10,n,,,adult,120
011000791200283667,dauz10,n,,,adult,120
011000791200283669,dauz10,n,,,adult,120
011000791200283671,dauz10,n,,,adult,120
011000791200283675,dauz10,n,,,adult,120
011000791200283678,dauz10,n,,,adult,120
011000791200283687,dauz10,n,,,adult,120
011000791200283689,dauz10,n,,,adult,120
011000791200283694,dauz10,n,,,adult,120
