ticketNo,lotNo,validity,validTill,details,ticketFor,cost
EBE2C11ON01X9D,img04,n,,,adult,155
KBE2C11ON01XF1,img04,n,,,adult,155
RBE2C11ON01XKO,img04,n,,,adult,155
JBE2C11ON01XQC,img04,n,,,adult,155
UBE2C11ON01XW0,img04,n,,,adult,155
EBE2C11ON01Y2N,img04,n,,,adult,155
GBE2C11ON01Y8B,img04,n,,,adult,155
ZBE2C11ON01YDY,img04,n,,,adult,155
PBE2C11ON01YJM,img04,n,,,adult,155
LBE2C11ON01YPA,img04,n,,,adult,155
JBE2C11ON01YUX,img04,n,,,adult,155
FBE2C11ON0201L,img04,n,,,adult,155
WBE2C11ON02079,img04,n,,,adult,155
CBE2C11ON020CW,img04,n,,,adult,155
SBE2C11ON020IK,img04,n,,,adult,155
ZBE2C11ON020O8,img04,n,,,adult,155
SBE2C11ON020TV,img04,n,,,adult,155
LBE2C11ON0210J,img04,n,,,adult,155
