ticketNo,lotNo,validity,validTill,details,ticketFor,cost
6C491B73K73B67,wildW0308,,n,,adult,198
6425RR5F9317WW,wildW0308,,n,,adult,198
6425RR5F9317W5,wildW0308,,n,,adult,198
6W8HPKBB7F7KUA,wildW0308,,n,,adult,198
6S7FG9UH2X61QT,wildW0308,,n,,adult,198
6837W1Q9EP2T2U,wildW0308,,n,,adult,198
6425RR5F9317X9,wildW0308,,n,,adult,198
6S7FG9UH2X61QM,wildW0308,,n,,adult,198
6G5B6PSXST4XD1,wildW0308,,n,,adult,198
6W8HPKBB7F7KWS,wildW0308,,n,,adult,198
6C491B73K73B8T,wildW0308,,n,,,
6W8HPKBB7F7KWA,wildW0308,,n,,,
6013JDMP4H0PUX,wildW0308,,n,,,
6425RR5F9317Z0,wildW0308,,n,,,
6425RR5F9317Z9,wildW0308,,n,,,
