ticketNo,lotNo,validity,validTill,details,ticketFor,cost
031000127029873497916,mg10,n,,,adult,59
031000127029874669728,mg10,n,,,adult,59
031000127029875856724,mg10,n,,,adult,59
031000127029878770962,mg10,n,,,adult,59
031000127029879035431,mg10,n,,,adult,59
031000127029885010587,mg10,n,,,adult,59
031000127029885178633,mg10,n,,,adult,59
031000127029886251171,mg10,n,,,adult,59
031000127029886491665,mg10,n,,,adult,59
031000127029887583728,mg10,n,,,adult,59
031000127029888690838,mg10,n,,,adult,59
031000127029888768548,mg10,n,,,adult,59
031000127029891224650,mg10,n,,,adult,59
031000127029891946018,mg10,n,,,adult,59
031000127029892659646,mg10,n,,,adult,59
031000127029893345445,mg10,n,,,adult,59
031000127029893522295,mg10,n,,,adult,59
031000127029893980447,mg10,n,,,adult,59
031000127029894133133,mg10,n,,,adult,59
031000127029896899596,mg10,n,,,adult,59
031000127029899761934,mg10,n,,,adult,59
031000127029902711862,mg10,n,,,adult,59
031000127029902807744,mg10,n,,,adult,59
031000127029903433517,mg10,n,,,adult,59
031000127029903573208,mg10,n,,,adult,59
031000127029905199157,mg10,n,,,adult,59
031000127029907732551,mg10,n,,,adult,59
031000127029908866419,mg10,n,,,adult,59
031000127029909515887,mg10,n,,,adult,59
031000127029911118556,mg10,n,,,adult,59
031000127029911467482,mg10,n,,,adult,59
031000127029912432628,mg10,n,,,adult,59
031000127029912565425,mg10,n,,,adult,59
031000127029912761241,mg10,n,,,adult,59
031000127029914511485,mg10,n,,,adult,59
031000127029915233605,mg10,n,,,adult,59
031000127029915452585,mg10,n,,,adult,59
031000127029915981840,mg10,n,,,adult,59
031000127029916939460,mg10,n,,,adult,59
031000127029917818152,mg10,n,,,adult,59
031000127029918176222,mg10,n,,,adult,59
031000127029921653190,mg10,n,,,adult,59
031000127029922675647,mg10,n,,,adult,59
031000127029922880067,mg10,n,,,adult,59
031000127029925185643,mg10,n,,,adult,59
031000127029926413250,mg10,n,,,adult,59
031000127029929889514,mg10,n,,,adult,59
031000127029931085380,mg10,n,,,adult,59
031000127029931253494,mg10,n,,,adult,59
031000127029931407826,mg10,n,,,adult,59
031000127029813144344,mg10,n,,,adult,59
031000127029813172270,mg10,n,,,adult,59
031000127029813360778,mg10,n,,,adult,59
031000127029813464188,mg10,n,,,adult,59
031000127029815719602,mg10,n,,,adult,59
031000127029817106390,mg10,n,,,adult,59
031000127029818954269,mg10,n,,,adult,59
031000127029819048367,mg10,n,,,adult,59
031000127029819832247,mg10,n,,,adult,59
