ticketNo,lotNo,validity,validTill,details,ticketFor,cost
011000791200282486,dauz07,n,,,adult,120
011000791200282487,dauz07,n,,,adult,120
011000791200282488,dauz07,n,,,adult,120
011000791200282494,dauz07,n,,,adult,120
011000791200282499,dauz07,n,,,adult,120
011000791200282504,dauz07,n,,,adult,120
011000791200282505,dauz07,n,,,adult,120
011000791200282511,dauz07,n,,,adult,120
011000791200282512,dauz07,n,,,adult,120
011000791200282514,dauz07,n,,,adult,120
011000791200282515,dauz07,n,,,adult,120
011000791200282520,dauz07,n,,,adult,120
011000791200282523,dauz07,n,,,adult,120
011000791200282531,dauz07,n,,,adult,120
011000791200282532,dauz07,n,,,adult,120
011000791200282534,dauz07,n,,,adult,120
011000791200282535,dauz07,n,,,adult,120
011000791200282544,dauz07,n,,,adult,120
011000791200282545,dauz07,n,,,adult,120
011000791200282549,dauz07,n,,,adult,120
011000791200282557,dauz07,n,,,adult,120
011000791200282558,dauz07,n,,,adult,120
011000791200282561,dauz07,n,,,adult,120
011000791200282562,dauz07,n,,,adult,120
011000791200282564,dauz07,n,,,adult,120
011000791200282565,dauz07,n,,,adult,120
011000791200282574,dauz07,n,,,adult,120
011000791200282575,dauz07,n,,,adult,120
011000791200282580,dauz07,n,,,adult,120
011000791200282587,dauz07,n,,,adult,120
011000791200282588,dauz07,n,,,adult,120
011000791200282594,dauz07,n,,,adult,120
011000791200282595,dauz07,n,,,adult,120
011000791200282599,dauz07,n,,,adult,120
011000791200282604,dauz07,n,,,adult,120
011000791200282607,dauz07,n,,,adult,120
011000791200282609,dauz07,n,,,adult,120
011000791200282610,dauz07,n,,,adult,120
011000791200282614,dauz07,n,,,adult,120
011000791200282625,dauz07,n,,,adult,120
011000791200282626,dauz07,n,,,adult,120
011000791200282628,dauz07,n,,,adult,120
011000791200282634,dauz07,n,,,adult,120
011000791200282642,dauz07,n,,,adult,120
011000791200282647,dauz07,n,,,adult,120
011000791200282649,dauz07,n,,,adult,120
011000791200282650,dauz07,n,,,adult,120
011000791200282651,dauz07,n,,,adult,120
011000791200282660,dauz07,n,,,adult,120
011000791200282664,dauz07,n,,,adult,120
