ticketNo,lotNo,validity,validTill,details,ticketFor,cost
16RS86S05231575A,dauz14,n,,,adult,120
1I605X2W1318575A,dauz14,n,,,adult,120
R1605231576TJ52A,dauz14,n,,,adult,120
1605R23MM315745A,dauz14,n,,,adult,120
1H63505X2315S75A,dauz14,n,,,adult,120
1D2605823B15O75A,dauz14,n,,,adult,120
1Y6K0M522731575A,dauz14,n,,,adult,120
16505A2315N775KA,dauz14,n,,,adult,120
1600F5M233157R5A,dauz14,n,,,adult,120
1N6052315K167V5A,dauz14,n,,,adult,120
1SB1A6052631575A,dauz14,n,,,adult,120
13G610523G1X575A,dauz14,n,,,adult,120
P16O0572321P575A,dauz14,n,,,adult,120
16052Y303I15J75A,dauz14,n,,,adult,120
516045R2HO31575A,dauz14,n,,,adult,120
1C360523I15475SA,dauz14,n,,,adult,120
1560X5W23N15275A,dauz14,n,,,adult,120
1HY600523J21575A,dauz14,n,,,adult,120
160A55231Q57Q75A,dauz14,n,,,adult,120
16K10Q52D315705A,dauz14,n,,,adult,120
16MYV1005231575A,dauz14,n,,,adult,120
31605Z231Q575N5A,dauz14,n,,,adult,120
SFW216005231575A,dauz14,n,,,adult,120
16T0452E31P5575A,dauz14,n,,,adult,120
160B54231A57L58A,dauz14,n,,,adult,120
5T1605KF2341575A,dauz14,n,,,adult,120
M161I052315J375A,dauz14,n,,,adult,120
16MB075231D5752A,dauz14,n,,,adult,120
160N52K3152N715A,dauz14,n,,,adult,120
1B605G25G311575A,dauz14,n,,,adult,120
16052321P5MR675A,dauz14,n,,,adult,120
H1680523T1575V7A,dauz14,n,,,adult,120
10620523VI15H75A,dauz14,n,,,adult,120
A160523761X5R75A,dauz14,n,,,adult,120
16I0S5K23813575A,dauz14,n,,,adult,120
1601N572N315I75A,dauz14,n,,,adult,120
16085CS2315E755A,dauz14,n,,,adult,120
1605323GQH16575A,dauz14,n,,,adult,120
1Y6C05231F57515A,dauz14,n,,,adult,120
165065HF23L1575A,dauz14,n,,,adult,120
61A605X1T231575A,dauz14,n,,,adult,120
T716XH065231575A,dauz14,n,,,adult,120
3160F5231S7575HA,dauz14,n,,,adult,120
160A5Y2321R5751A,dauz14,n,,,adult,120
6XJ160523R15875A,dauz14,n,,,adult,120
16O05233157ET52A,dauz14,n,,,adult,120
Y160523T51F6575A,dauz14,n,,,adult,120
16J0N52321517B5A,dauz14,n,,,adult,120
16052L318M5Q755A,dauz14,n,,,adult,120
1K60025231X575MA,dauz14,n,,,adult,120
