ticketNo,lotNo,validity,validTill,details,ticketFor,cost
15231R2D033YCD,df18,n,,,adult,45
193561K75P6JM2,df19,n,,,child,22
1X8FZK89YFBCDD,df20,n,,,child,22
1H59GPPVFT8Q24,df21,n,,,child,22
1111WDHKVH4EF1,df22,n,,,child,22
15231R2D0350PZ,df23,n,,,child,22
1111WDHKVH4EH0,df24,n,,,child,22
1P6BPZ6PMB98A3,df25,n,,,child,22
1P6BPZ6PMB98G3,df26,n,,,child,22
1111WDHKVH4ES5,df27,n,,,child,22
1H59GPPVFT8QCQ,df28,n,,,child,22
1T7DU9RFTXAUQK,df29,n,,,child,22
1T7DU9RFTXAUTF,df30,n,,,child,22
193561K75P6J77,df31,n,,,child,22
1T7DU9RFTXAV56,df32,n,,,child,22
1T7DU9RFTXAVCA,df33,n,,,child,22
1X8FZK89YFBDKJ,df34,n,,,child,22
1P6BPZ6PMB99B7,df35,n,,,child,22
1D47BB41A7752E,df36,n,,,child,22
1H59GPPVFT8RAQ,df37,n,,,child,22
1P6BPZ6PMB99G2,df38,n,,,child,22
