ticketNo,lotNo,validity,validTill,details,ticketFor,cost
NGE0111RL03S0W00EI01,wb2005,n,,,adult,243.75
QGE0111RL03SHV00EI01,wb2005,n,,,adult,243.75
TGE0111RL03RU900EI01,wb2005,n,,,adult,243.75
HGE0111RL03SC800EI01,wb2005,n,,,adult,243.75
JGE0111RL03ST700EI01,wb2005,n,,,adult,243.75
QGE0111RL03SNJ00EI01,wb2005,n,,,adult,243.75
JGE0111RL03S6K00EI01,wb2005,n,,,adult,243.75
YGE0111RL03SYU00EI01,wb2005,n,,,adult,243.75
HGE0111RL03T5I00EI01,wb2005,n,,,adult,243.75
ZGE0111RL03TB600EI01,wb2005,n,,,adult,243.75
HGE0111RL03TS500EI01,wb2005,n,,,adult,243.75
BGE0111RL03U4G00EI01,wb2005,n,,,adult,243.75
YGE0111RL03TXS00EI01,wb2005,n,,,adult,243.75
GGE0111RL03TGT00EI01,wb2005,n,,,adult,243.75
OGE0111RL03TMH00EI01,wb2005,n,,,adult,243.75
