ticketNo,lotNo,validity,validTill,details,ticketFor,cost
00100020046200371670,AVLC2206,n,,,adult,260
00100020046200371672,AVLC2206,n,,,adult,260
00100020046200371674,AVLC2206,n,,,adult,260
00100020046200371676,AVLC2206,n,,,adult,260
00100020046200371806,AVLC2206,n,,,adult,260
00100020046200371808,AVLC2206,n,,,adult,260
00100020046200371810,AVLC2206,n,,,adult,260
00100020046200371812,AVLC2206,n,,,adult,260
00100020046200371814,AVLC2206,n,,,adult,260
00100020046200371816,AVLC2206,n,,,adult,260
00100020046200371818,AVLC2206,n,,,adult,260
00100020046200371820,AVLC2206,n,,,adult,260
00100020046200371822,AVLC2206,n,,,adult,260
00100020046200371824,AVLC2206,n,,,adult,260
00100020046200371826,AVLC2206,n,,,adult,260
00100020046200371838,AVLC2206,n,,,adult,260
00100020046200371840,AVLC2206,n,,,adult,260
00100020046200371842,AVLC2206,n,,,adult,260
00100020046200371844,AVLC2206,n,,,adult,260
00100020046200371846,AVLC2206,n,,,adult,260
00100020046200372314,AVLC2206,n,,,child,235
00100020046200372316,AVLC2206,n,,,child,235
00100020046200372318,AVLC2206,n,,,child,235
00100020046200372320,AVLC2206,n,,,child,235
00100020046200372322,AVLC2206,n,,,child,235
