ticketNo,lotNo,validity,validTill,details,ticketFor,cost
972323260OTGKB0144 1 1 50046 52b6e5,AYA1107,n,,,adult,68
003323260OTGKB0144 1 1 62046 25bfa3,AYA1107,n,,,adult,68
103323260OTGKB0144 1 1 72046 a1edcc,AYA1107,n,,,adult,68
203323260OTGKB0144 1 1 82046 c96f31,AYA1107,n,,,adult,68
303323260OTGKB0144 1 1 92046 8fbce2,AYA1107,n,,,adult,68
403323260OTGKB0144 1 1 03046 cf7c9f,AYA1107,n,,,adult,68
503323260OTGKB0144 1 1 13046 bd10b1,AYA1107,n,,,adult,68
603323260OTGKB0144 1 1 23046 1d8af3,AYA1107,n,,,adult,68
703323260OTGKB0144 1 1 33046 92fded,AYA1107,n,,,adult,68
803323260OTGKB0144 1 1 43046 795ff0,AYA1107,n,,,adult,68
