ticketNo,lotNo,validity,validTill,details,ticketFor,cost
010020146200369994,AV2006,n,,,adult,230
010020146200369964,AV2006,n,,,adult,230
010020146200369965,AV2006,n,,,adult,230
010020146200369995,AV2006,n,,,adult,230
010020146200369996,AV2006,n,,,adult,230
010020146200369997,AV2006,n,,,adult,230
010020146200369998,AV2006,n,,,adult,230
010020146200369999,AV2006,n,,,adult,230
010020146200370001,AV2006,n,,,adult,230
010020146200370002,AV2006,n,,,adult,230
010020146200370003,AV2006,n,,,adult,230
010020146200370004,AV2006,n,,,adult,230
010020146200370005,AV2006,n,,,adult,230
010020146200370006,AV2006,n,,,adult,230
010020146200370007,AV2006,n,,,adult,230
010020146200370008,AV2006,n,,,adult,230
010020146200370009,AV2006,n,,,adult,230
010020146200370010,AV2006,n,,,adult,230
010020146200370011,AV2006,n,,,adult,230
