ticketNo,lotNo,validity,validTill,details,ticketFor,cost
010030552100274006,bkopen1707,n,,,adult,147
010030552100274007,bkopen1707,n,,,adult,147
010030552100274008,bkopen1707,n,,,adult,147
010030552100274009,bkopen1707,n,,,adult,147
010030552100274010,bkopen1707,n,,,adult,147
010030552100274011,bkopen1707,n,,,adult,147
010030552100274012,bkopen1707,n,,,adult,147
010030552100274013,bkopen1707,n,,,adult,147
010030552100274014,bkopen1707,n,,,adult,147
010030552100274015,bkopen1707,n,,,adult,147
010030552100274016,bkopen1707,n,,,adult,147
010030552100274017,bkopen1707,n,,,adult,147
010030552100274018,bkopen1707,n,,,adult,147
010030552100274019,bkopen1707,n,,,adult,147
010030552100274020,bkopen1707,n,,,adult,147
010030552100274021,bkopen1707,n,,,adult,147
010030552100274022,bkopen1707,n,,,adult,147
010030552100274023,bkopen1707,n,,,adult,147
010030552100274024,bkopen1707,n,,,adult,147
010030552100274025,bkopen1707,n,,,adult,147
