ticketNo,lotNo,validity,validTill,details,ticketFor,cost
031000127008896959198,mg15,n,,,adult,60
031000127008956847976,mg15,n,,,adult,60
031000127008957079571,mg15,n,,,adult,60
031000127008957306112,mg15,n,,,adult,60
031000127008958393915,mg15,n,,,adult,60
031000127008962502367,mg15,n,,,adult,60
031000127008963309932,mg15,n,,,adult,60
031000127008963944457,mg15,n,,,adult,60
031000127008964336871,mg15,n,,,adult,60
031000127008994252959,mg15,n,,,adult,60
031000127009043496260,mg15,n,,,adult,60
031000127008897094995,mg15,n,,,adult,60
031000127008897380600,mg15,n,,,adult,60
031000127008897753885,mg15,n,,,adult,60
031000127008899846342,mg15,n,,,adult,60
031000127008904871031,mg15,n,,,adult,60
031000127008905012666,mg15,n,,,adult,60
031000127008905589279,mg15,n,,,adult,60
031000127008905733778,mg15,n,,,adult,60
031000127008906445753,mg15,n,,,adult,60
031000127008908346961,mg15,n,,,adult,60
031000127008910157972,mg15,n,,,adult,60
031000127008910624816,mg15,n,,,adult,60
031000127008911347144,mg15,n,,,adult,60
031000127008911664812,mg15,n,,,adult,60
031000127008915123245,mg15,n,,,adult,60
031000127008915380206,mg15,n,,,adult,60
031000127008916955445,mg15,n,,,adult,60
031000127008919357767,mg15,n,,,adult,60
031000127008919710243,mg15,n,,,adult,60
031000127008920862575,mg15,n,,,adult,60
031000127008920950859,mg15,n,,,adult,60
031000127008923434698,mg15,n,,,adult,60
031000127008923817289,mg15,n,,,adult,60
031000127008925201314,mg15,n,,,adult,60
031000127008925587992,mg15,n,,,adult,60
031000127008925805450,mg15,n,,,adult,60
031000127008926296500,mg15,n,,,adult,60
031000127008926448230,mg15,n,,,adult,60
031000127008926709630,mg15,n,,,adult,60
031000127008926754764,mg15,n,,,adult,60
031000127008929212850,mg15,n,,,adult,60
031000127008934205677,mg15,n,,,adult,60
031000127008934426865,mg15,n,,,adult,60
031000127008934734659,mg15,n,,,adult,60
031000127008934992235,mg15,n,,,adult,60
031000127008935146969,mg15,n,,,adult,60
031000127008937613061,mg15,n,,,adult,60
031000127008945129486,mg15,n,,,adult,60
031000127008964461610,mg15,n,,,adult,60
031000127008965258513,mg15,n,,,adult,60
031000127008966824786,mg15,n,,,adult,60
031000127008971075000,mg15,n,,,adult,60
031000127008971792976,mg15,n,,,adult,60
031000127008972079525,mg15,n,,,adult,60
031000127008972866189,mg15,n,,,adult,60
031000127008973533062,mg15,n,,,adult,60
031000127008973648651,mg15,n,,,adult,60
031000127008990501621,mg15,n,,,adult,60
031000127008990867798,mg15,n,,,adult,60
031000127008992333789,mg15,n,,,adult,60
031000127008994310651,mg15,n,,,adult,60
031000127008994405645,mg15,n,,,adult,60
031000127008994768387,mg15,n,,,adult,60
031000127008994975399,mg15,n,,,adult,60
031000127008999386645,mg15,n,,,adult,60
031000127008999961840,mg15,n,,,adult,60
031000127009003538250,mg15,n,,,adult,60
031000127009003879534,mg15,n,,,adult,60
031000127009004170822,mg15,n,,,adult,60
031000127009004325154,mg15,n,,,adult,60
031000127009008242876,mg15,n,,,adult,60
031000127009008704980,mg15,n,,,adult,60
031000127009009416997,mg15,n,,,adult,60
031000127009009752129,mg15,n,,,adult,60
031000127009009781971,mg15,n,,,adult,60
031000127009011588985,mg15,n,,,adult,60
031000127009011775069,mg15,n,,,adult,60
031000127009043960928,mg15,n,,,adult,60
031000127009044748664,mg15,n,,,adult,60
031000127009044806236,mg15,n,,,adult,60
031000127009048073669,mg15,n,,,adult,60
031000127009050436605,mg15,n,,,adult,60
031000127009052232250,mg15,n,,,adult,60
031000127009052666718,mg15,n,,,adult,60
031000127009054670103,mg15,n,,,adult,60
031000127009054725747,mg15,n,,,adult,60
031000127009056502591,mg15,n,,,adult,60
031000127009058257938,mg15,n,,,adult,60
031000127008975364782,mg15,n,,,adult,60
031000127008977773615,mg15,n,,,adult,60
031000127008977902690,mg15,n,,,adult,60
031000127008978172123,mg15,n,,,adult,60
031000127008978561335,mg15,n,,,adult,60
031000127008979678947,mg15,n,,,adult,60
031000127008982880634,mg15,n,,,adult,60
031000127008983672353,mg15,n,,,adult,60
031000127008986711612,mg15,n,,,adult,60
031000127008987066272,mg15,n,,,adult,60
031000127008988021844,mg15,n,,,adult,60
