ticketNo,lotNo,validity,validTill,details,ticketFor,cost
21U0844231288XWA,dauz13,n,,,adult,120
210K42310R2788JA,dauz13,n,,,adult,120
210LU4J28312878A,dauz13,n,,,adult,120
21003T42C31288JA,dauz13,n,,,adult,120
3E210F4223128O8A,dauz13,n,,,adult,120
6210U4H22312R88A,dauz13,n,,,adult,120
6210ZM4253O1288A,dauz13,n,,,adult,120
21504A2131288BRA,dauz13,n,,,adult,120
YZJ216042312788A,dauz13,n,,,adult,120
Z2P1034231T2868A,dauz13,n,,,adult,120
2010T14231288UXA,dauz13,n,,,adult,120
2104273C1P528B8A,dauz13,n,,,adult,120
21H042LX3124688A,dauz13,n,,,adult,120
2104V23F101288OA,dauz13,n,,,adult,120
25V10K42341288CA,dauz13,n,,,adult,120
2104H5J2E371288A,dauz13,n,,,adult,120
U21042T631O7288A,dauz13,n,,,adult,120
24KF110423128J8A,dauz13,n,,,adult,120
210431231288BODA,dauz13,n,,,adult,120
25AO104231F2688A,dauz13,n,,,adult,120
3W2104Y23128Z88A,dauz13,n,,,adult,120
2O101DI42315288A,dauz13,n,,,adult,120
N2J210423B31288A,dauz13,n,,,adult,120
Q121H0423Y01288A,dauz13,n,,,adult,120
21064GD2314288XA,dauz13,n,,,adult,120
Q2104123V7N1288A,dauz13,n,,,adult,120
2104N2P2341288DA,dauz13,n,,,adult,120
M21X0462031E288A,dauz13,n,,,adult,120
2104523O12388YCA,dauz13,n,,,adult,120
21FIV0423128088A,dauz13,n,,,adult,120
2F271D0423128R8A,dauz13,n,,,adult,120
V231K04M2312884A,dauz13,n,,,adult,120
21042HJ6Q312848A,dauz13,n,,,adult,120
W2S10423103L288A,dauz13,n,,,adult,120
21084S2A3Y51288A,dauz13,n,,,adult,120
210423V12P83M84A,dauz13,n,,,adult,120
210N42B3Q112838A,dauz13,n,,,adult,120
821TU04231728Q8A,dauz13,n,,,adult,120
4B21204231Y288WA,dauz13,n,,,adult,120
2104C423812C8P8A,dauz13,n,,,adult,120
2V104231278P68FA,dauz13,n,,,adult,120
KM210N428631288A,dauz13,n,,,adult,120
Q8R21042312588KA,dauz13,n,,,adult,120
23H10452D3128F8A,dauz13,n,,,adult,120
2810F42312R7O88A,dauz13,n,,,adult,120
A210V24D2312880A,dauz13,n,,,adult,120
21K8T0442M31288A,dauz13,n,,,adult,120
W2R10C423182788A,dauz13,n,,,adult,120
2104423D21Y28G8A,dauz13,n,,,adult,120
210V472312828CWA,dauz13,n,,,adult,120
