ticketNo,lotNo,validity,validTill,details,ticketFor,cost
00100020046300433176,AVLC2907,n,,,adult,250
00100020046300433364,AVLC2907,n,,,adult,250
00100020046300433370,AVLC2907,n,,,adult,250
00100020046300433178,AVLC2907,n,,,adult,250
00100020046300433180,AVLC2907,n,,,adult,250
00100020046300433182,AVLC2907,n,,,adult,250
00100020046300433184,AVLC2907,n,,,adult,250
00100020046300433186,AVLC2907,n,,,adult,250
00100020046300433188,AVLC2907,n,,,adult,250
00100020046300433190,AVLC2907,n,,,adult,250
00100020046300433192,AVLC2907,n,,,adult,250
00100020046300431560,AVLC2907,n,,,adult,250
00100020046300431562,AVLC2907,n,,,adult,250
00100020046300431564,AVLC2907,n,,,adult,250
00100020046300431566,AVLC2907,n,,,adult,250
00100020046300431568,AVLC2907,n,,,adult,250
00100020046300431570,AVLC2907,n,,,adult,250
00100020046300431572,AVLC2907,n,,,adult,250
