ticketNo,lotNo,validity,validTill,details,ticketFor,cost
3C4BD351A3C84EA495D7D273E73E8EC3,snow+0506,n,,,adult,180
1F87F2CF3B004BAD98DC3EC36DC106E5,snow+0506,n,,,adult,180
9E786F146D9F4A8CB500AF7F94FD09AD,snow+0506,n,,,adult,180
1EA40C76B8EA472BA55015E6AECE1A15,snow+0506,n,,,adult,180
FB2E65D5E5EC493A91E481A8386D75C9,snow+0506,n,,,adult,180
9BA58DEF2E7944FC9778A52BFFAA4E9F,snow+0506,n,,,adult,180
5D36D50BC57D46179630F30B2EE97F2C,snow+0506,n,,,adult,180
6493AF83AC35417591E5A152991674BE,snow+0506,n,,,adult,180
1F4208D8F40046EF8BED9D05331A47F8,snow+0506,n,,,adult,180
7FD177A0E37B4DC0B110A40B78FE7B8F,snow+0506,n,,,adult,180
1918B7AB2375432F843CFADD5528D546,snow+0506,n,,,adult,180
1BACA206256D43218FD1A8B9A31F4DC6,snow+0506,n,,,adult,180
7E55028594FB4F1EB11FD51037376CAA,snow+0506,n,,,adult,180
480FB27333DE4C36B8475520C69F79CA,snow+0506,n,,,adult,180
5E9D0402CF7F4CE397D81B282191669A,snow+0506,n,,,adult,180
099866FF6FBF45B5B675CFCE6ACF8424,snow+0506,n,,,adult,180
6CAD9E8B2C2F468C8DBE623E22BE1518,snow+0506,n,,,adult,180
5136564CD2D24F39BD2C559C0505C711,snow+0506,n,,,adult,180
8476B1003FBA4E27B2A91D124E20B724,snow+0506,n,,,adult,180
CB44B1F620AB4618BFC8F5196BA19F2B,snow+0506,n,,,adult,180
