ticketNo,lotNo,validity,validTill,details,ticketFor,cost
IDE0111TL01U4W00EI01,WB2907,n,,,adult,258.75
XDE0111TL01UAK00EI01,WB2907,n,,,adult,258.75
KDE0111TL01UG800EI01,WB2907,n,,,adult,258.75
NDE0111TL01ULV00EI01,WB2907,n,,,adult,258.75
LDE0111TL01URJ00EI01,WB2907,n,,,adult,258.75
UDE0111TL01UX700EI01,WB2907,n,,,adult,258.75
KDE0111TL01V3U00EI01,WB2907,n,,,adult,258.75
YDE0111TL01V9I00EI01,WB2907,n,,,adult,258.75
YDE0111TL01VF600EI01,WB2907,n,,,adult,258.75
PDE0111TL01VKT00EI01,WB2907,n,,,adult,258.75
