ticketNo,lotNo,validity,validTill,details,ticketFor,cost
UBE2C11OC002BC,img06,n,,,adult,155
XBE2C11OC002H0,img06,n,,,adult,155
WBE2C11OC002MN,img05,n,,,adult,155
KBE2C11OC002SB,img05,n,,,adult,155
UBE2C11OC002XY,img05,n,,,adult,155
XBE2C11OC0034M,img05,n,,,adult,155
UBE2C11OC003AA,img05,n,,,adult,155
IBE2C11OC003FX,img05,n,,,adult,155
UBE2C11OC003LL,img05,n,,,adult,155
JBE2C11OC003R9,img05,n,,,adult,155
UBE2C11OC003WW,img05,n,,,adult,155
DBE2C11OC0043K,img05,n,,,adult,155
PCE2C11PB004EV,img05,n,,,adult,155
DCE2C11PB004KJ,img05,n,,,adult,155
CCE2C11PB004Q7,img05,n,,,adult,155
FCE2C11PB004VU,img05,n,,,adult,155
QCE2C11PB0052I,img05,n,,,adult,155
RCE2C11PB00586,img05,n,,,adult,155
NCE2C11PB005DT,img05,n,,,adult,155
FCE2C11PB005JH,img05,n,,,adult,155
