ticketNo,lotNo,validity,validTill,details,ticketFor,cost
011000792300018912,DAUZ,n,,,adult,120
011000792300018913,DAUZ,n,,,adult,120
011000792300018914,DAUZ,n,,,adult,120
011000792300018915,DAUZ,n,,,adult,120
011000792300018916,DAUZ,n,,,adult,120
011000792300018917,DAUZ,n,,,adult,120
011000792300018918,DAUZ,n,,,adult,120
011000792300018919,DAUZ,n,,,adult,120
011000792300018920,DAUZ,n,,,adult,120
011000792300018921,DAUZ,n,,,adult,120
011000792300018922,DAUZ,n,,,adult,120
011000792300018923,DAUZ,n,,,adult,120
011000792300018924,DAUZ,n,,,adult,120
011000792300018925,DAUZ,n,,,adult,120
011000792300018926,DAUZ,n,,,adult,120
011000792300018927,DAUZ,n,,,adult,120
011000792300018928,DAUZ,n,,,adult,120
011000792300018929,DAUZ,n,,,adult,120
011000792300018930,DAUZ,n,,,adult,120
011000792300018931,DAUZ,n,,,adult,120
011000792300018932,DAUZ,n,,,adult,120
011000792300018933,DAUZ,n,,,adult,120
011000792300018934,DAUZ,n,,,adult,120
011000792300018935,DAUZ,n,,,adult,120
011000792300018936,DAUZ,n,,,adult,120
011000792300018937,DAUZ,n,,,adult,120
011000792300018938,DAUZ,n,,,adult,120
011000792300018939,DAUZ,n,,,adult,120
011000792300018940,DAUZ,n,,,adult,120
011000792300018941,DAUZ,n,,,adult,120
011000792300018942,DAUZ,n,,,adult,120
011000792300018943,DAUZ,n,,,adult,120
011000792300018944,DAUZ,n,,,adult,120
011000792300018945,DAUZ,n,,,adult,120
011000792300018946,DAUZ,n,,,adult,120
011000792300018947,DAUZ,n,,,adult,120
011000792300018948,DAUZ,n,,,adult,120
011000792300018949,DAUZ,n,,,adult,120
011000792300018950,DAUZ,n,,,adult,120
011000792300018951,DAUZ,n,,,adult,120
011000792300018952,DAUZ,n,,,adult,120
011000792300018953,DAUZ,n,,,adult,120
011000792300018954,DAUZ,n,,,adult,120
011000792300018955,DAUZ,n,,,adult,120
011000792300018956,DAUZ,n,,,adult,120
011000792300018957,DAUZ,n,,,adult,120
011000792300018958,DAUZ,n,,,adult,120
011000792300018959,DAUZ,n,,,adult,120
011000792300018960,DAUZ,n,,,adult,120
011000792300018961,DAUZ,n,,,adult,120
