ticketNo,lotNo,validity,validTill,details,ticketFor,cost
031000127013287710325,MG15,n,,,adult,60
031000127013287925667,MG15,n,,,adult,60
031000127013288044305,MG15,n,,,adult,60
031000127013290134893,MG15,n,,,adult,60
031000127013291518473,MG15,n,,,adult,60
031000127013293955483,MG15,n,,,adult,60
031000127013296543672,MG15,n,,,adult,60
031000127013296544910,MG15,n,,,adult,60
031000127013296705308,MG15,n,,,adult,60
031000127013296760810,MG15,n,,,adult,60
031000127013297329232,MG15,n,,,adult,60
031000127013298994484,MG15,n,,,adult,60
031000127013302790338,MG15,n,,,adult,60
031000127013308858329,MG15,n,,,adult,60
031000127013308968811,MG15,n,,,adult,60
031000127013310101537,MG15,n,,,adult,60
031000127013310278771,MG15,n,,,adult,60
031000127013311816096,MG15,n,,,adult,60
031000127013314957662,MG15,n,,,adult,60
031000127013315178554,MG15,n,,,adult,60
031000127013315899922,MG15,n,,,adult,60
031000127013316268726,MG15,n,,,adult,60
031000127013318609687,MG15,n,,,adult,60
031000127013318711429,MG15,n,,,adult,60
031000127013319050732,MG15,n,,,adult,60
031000127013319326015,MG15,n,,,adult,60
031000127013320557060,MG15,n,,,adult,60
031000127013325571286,MG15,n,,,adult,60
031000127013326370837,MG15,n,,,adult,60
031000127013327089392,MG15,n,,,adult,60
031000127013327335726,MG15,n,,,adult,60
031000127013327809672,MG15,n,,,adult,60
031000127013328795405,MG15,n,,,adult,60
031000127013332885827,MG15,n,,,adult,60
031000127013333090407,MG15,n,,,adult,60
031000127013334599183,MG15,n,,,adult,60
031000127013335421322,MG15,n,,,adult,60
031000127013335554004,MG15,n,,,adult,60
031000127013336732225,MG15,n,,,adult,60
031000127013336997801,MG15,n,,,adult,60
031000127013339685241,MG15,n,,,adult,60
031000127013339873373,MG15,n,,,adult,60
031000127013339986880,MG15,n,,,adult,60
031000127013340339364,MG15,n,,,adult,60
031000127013341584060,MG15,n,,,adult,60
031000127013342018008,MG15,n,,,adult,60
031000127013344785701,MG15,n,,,adult,60
031000127013345036774,MG15,n,,,adult,60
031000127013345233918,MG15,n,,,adult,60
031000127013346833939,MG15,n,,,adult,60
031000127013347204791,MG15,n,,,adult,60
031000127013349036895,MG15,n,,,adult,60
031000127013349389371,MG15,n,,,adult,60
031000127013351481266,MG15,n,,,adult,60
031000127013353843418,MG15,n,,,adult,60
031000127013355258128,MG15,n,,,adult,60
031000127013355427202,MG15,n,,,adult,60
031000127013355976232,MG15,n,,,adult,60
031000127013356210074,MG15,n,,,adult,60
031000127013356400246,MG15,n,,,adult,60
031000127013356477892,MG15,n,,,adult,60
031000127013357788124,MG15,n,,,adult,60
031000127013362210991,MG15,n,,,adult,60
031000127013363073481,MG15,n,,,adult,60
031000127013363430747,MG15,n,,,adult,60
031000127013365578549,MG15,n,,,adult,60
031000127013366361373,MG15,n,,,adult,60
031000127013367006433,MG15,n,,,adult,60
031000127013371361075,MG15,n,,,adult,60
031000127013371744428,MG15,n,,,adult,60
031000127013371837470,MG15,n,,,adult,60
031000127013373735686,MG15,n,,,adult,60
031000127013374628010,MG15,n,,,adult,60
031000127013377222143,MG15,n,,,adult,60
031000127013377373741,MG15,n,,,adult,60
031000127013377778324,MG15,n,,,adult,60
031000127013378206599,MG15,n,,,adult,60
031000127013382539929,MG15,n,,,adult,60
031000127013385427377,MG15,n,,,adult,60
031000127013385587715,MG15,n,,,adult,60
031000127013386828331,MG15,n,,,adult,60
031000127013386978168,MG15,n,,,adult,60
031000127013390381775,MG15,n,,,adult,60
031000127013391618043,MG15,n,,,adult,60
031000127013392163031,MG15,n,,,adult,60
031000127013392562433,MG15,n,,,adult,60
031000127013393049700,MG15,n,,,adult,60
031000127013394087714,MG15,n,,,adult,60
031000127013394359676,MG15,n,,,adult,60
031000127013396560953,MG15,n,,,adult,60
031000127013399253910,MG15,n,,,adult,60
031000127013400827581,MG15,n,,,adult,60
031000127013401483336,MG15,n,,,adult,60
031000127013402138302,MG15,n,,,adult,60
031000127013402250848,MG15,n,,,adult,60
031000127013404235221,MG15,n,,,adult,60
031000127013405915167,MG15,n,,,adult,60
031000127013406375207,MG15,n,,,adult,60
031000127013406610635,MG15,n,,,adult,60
031000127013407933139,MG15,n,,,adult,60
