ticketNo,lotNo,validity,validTill,details,ticketFor,cost
6425RR5C93159X,wildW3107,,28-10-23,,adult,198
6C491B70K739KU,wildW3107,,28-10-23,,adult,198
6837W1Q6EP2RE9,wildW3107,,28-10-23,,adult,198
6S7FG9UE2X6Z3U,wildW3107,,28-10-23,,adult,198
6837W1Q6EP2RFV,wildW3107,,28-10-23,,adult,198
6C491B70K739MY,wildW3107,,28-10-23,,adult,198
6425RR5C9315AB,wildW3107,,28-10-23,,adult,198
6837W1Q6EP2RGE,wildW3107,,28-10-23,,adult,198
6M6DBZ9MXB5DZ5,wildW3107,,28-10-23,,adult,198
6013JDMJ4H0K6C,wildW3107,,28-10-23,,adult,198
