ticketNo,lotNo,validity,validTill,details,ticketFor,cost
AJE0111QB01PWT,qaw01,n,,,adult,39
PJE0111QB01QQ4,qaw01,n,,,adult,39
DJE0111QB01Q3H,qaw01,n,,,adult,39
MJE0111QB01Q95,qaw01,n,,,adult,39
MJE0111QB01QES,qaw01,n,,,adult,39
UJE0111QB01QVR,qaw01,n,,,adult,39
MJE0111QB01QKG,qaw01,n,,,adult,39
HJE0111QB01R2F,qaw01,n,,,adult,39
QJE0111QB01R83,qaw01,n,,,adult,39
MJE0111QB01RDQ,qaw01,n,,,adult,39
UJE0111QB01S71,qaw01,n,,,child,20
TJE0111QB01RP2,qaw01,n,,,child,20
MJE0111QB01RJE,qaw01,n,,,child,20
HJE0111QB01S1D,qaw01,n,,,child,20
WJE0111QB01RUP,qaw01,n,,,child,20
