ticketNo,lotNo,validity,validTill,details,ticketFor,cost
00100020046200372314,AVLC2006,n,,,adult,260
00100020046200372316,AVLC2006,n,,,adult,260
00100020046200372318,AVLC2006,n,,,adult,260
00100020046200372320,AVLC2006,n,,,adult,260
00100020046200372322,AVLC2006,n,,,adult,260
00100020046200371670,AVLC2006,n,,,adult,260
00100020046200371672,AVLC2006,n,,,adult,260
00100020046200371674,AVLC2006,n,,,adult,260
00100020046200371676,AVLC2006,n,,,adult,260
00100020046200371806,AVLC2006,n,,,adult,260
00100020046200371808,AVLC2006,n,,,adult,260
00100020046200371810,AVLC2006,n,,,adult,260
00100020046200371812,AVLC2006,n,,,adult,260
00100020046200371814,AVLC2006,n,,,adult,260
00100020046200371816,AVLC2006,n,,,adult,260
00100020046200371818,AVLC2006,n,,,adult,260
00100020046200371820,AVLC2006,n,,,adult,260
00100020046200371822,AVLC2006,n,,,adult,260
00100020046200371824,AVLC2006,n,,,adult,260
00100020046200371826,AVLC2006,n,,,adult,260
00100020046200371838,AVLC2006,n,,,child,235
00100020046200371840,AVLC2006,n,,,child,235
00100020046200371842,AVLC2006,n,,,child,235
00100020046200371844,AVLC2006,n,,,child,235
00100020046200371846,AVLC2006,n,,,child,235
