ticketNo,lotNo,validity,validTill,details,ticketFor,cost
00100020046200365720,AVLC2605,n,,,adult,275
00100020046200365764,AVLC2605,n,,,adult,275
00100020046200365766,AVLC2605,n,,,adult,275
00100020046200365768,AVLC2605,n,,,adult,275
00100020046200365770,AVLC2605,n,,,adult,275
00100020046200365772,AVLC2605,n,,,adult,275
00100020046200365722,AVLC2605,n,,,adult,275
00100020046200365724,AVLC2605,n,,,adult,275
00100020046200365726,AVLC2605,n,,,adult,275
00100020046200365728,AVLC2605,n,,,adult,275
00100020046200365730,AVLC2605,n,,,adult,275
00100020046200365732,AVLC2605,n,,,adult,275
00100020046200365734,AVLC2605,n,,,adult,275
00100020046200365736,AVLC2605,n,,,adult,275
00100020046200365698,AVLC2605,n,,,adult,275
00100020046200365700,AVLC2605,n,,,adult,275
00100020046200365702,AVLC2605,n,,,adult,275
00100020046200365704,AVLC2605,n,,,adult,275
00100020046200365706,AVLC2605,n,,,adult,275
00100020046200365708,AVLC2605,n,,,adult,275
