ticketNo,lotNo,validity,validTill,details,ticketFor,cost
P0A5062431B1214A,img0506,n,,,adult,155
05M0764R231214IA,img0506,n,,,adult,155
U050621J3G17214A,img0506,n,,,adult,155
05062D15UO31214A,img0506,n,,,adult,155
05I08K6J2312145A,img0506,n,,,adult,155
0L52N60623121Z4A,img0506,n,,,adult,155
015062312R146NOA,img0506,n,,,adult,155
058062WQP312143A,img0506,n,,,adult,155
DW05606231218K4A,img0506,n,,,adult,155
05L062312ST1674A,img0506,n,,,adult,155
0507623U12Y2D14A,img0506,n,,,adult,155
05L06231O27K184A,img0506,n,,,adult,155
E05C0362R311214A,img0506,n,,,adult,155
050Y5623121S0L4A,img0506,n,,,adult,155
3050JJ062312H14A,img0506,n,,,adult,155
015062PF3121A54A,img0506,n,,,adult,155
8050N6D02312J14A,img0506,n,,,adult,155
80506T231V5V214A,img0506,n,,,adult,155
0540R6G23121I43A,img0506,n,,,adult,155
0MU5806231214U7A,img0506,n,,,adult,155
