ticketNo,lotNo,validity,validTill,details,ticketFor,cost
011000791200325761,dauz08,n,,,adult,120
011000791200325762,dauz08,n,,,adult,120
011000791200325763,dauz08,n,,,adult,120
011000791200325764,dauz08,n,,,adult,120
011000791200325765,dauz08,n,,,adult,120
011000791200325766,dauz08,n,,,adult,120
011000791200325767,dauz08,n,,,adult,120
011000791200325768,dauz08,n,,,adult,120
011000791200325769,dauz08,n,,,adult,120
011000791200325720,dauz08,n,,,adult,120
011000791200325721,dauz08,n,,,adult,120
011000791200325722,dauz08,n,,,adult,120
011000791200325723,dauz08,n,,,adult,120
011000791200325724,dauz08,n,,,adult,120
011000791200325725,dauz08,n,,,adult,120
011000791200325726,dauz08,n,,,adult,120
011000791200325727,dauz08,n,,,adult,120
011000791200325728,dauz08,n,,,adult,120
011000791200325729,dauz08,n,,,adult,120
011000791200325730,dauz08,n,,,adult,120
011000791200325731,dauz08,n,,,adult,120
011000791200325732,dauz08,n,,,adult,120
011000791200325733,dauz08,n,,,adult,120
011000791200325734,dauz08,n,,,adult,120
011000791200325735,dauz08,n,,,adult,120
011000791200325736,dauz08,n,,,adult,120
011000791200325737,dauz08,n,,,adult,120
011000791200325738,dauz08,n,,,adult,120
011000791200325739,dauz08,n,,,adult,120
011000791200325740,dauz08,n,,,adult,120
011000791200325741,dauz08,n,,,adult,120
011000791200325742,dauz08,n,,,adult,120
011000791200325743,dauz08,n,,,adult,120
011000791200325744,dauz08,n,,,adult,120
011000791200325745,dauz08,n,,,adult,120
011000791200325746,dauz08,n,,,adult,120
011000791200325747,dauz08,n,,,adult,120
011000791200325748,dauz08,n,,,adult,120
011000791200325749,dauz08,n,,,adult,120
011000791200325750,dauz08,n,,,adult,120
011000791200325751,dauz08,n,,,adult,120
011000791200325752,dauz08,n,,,adult,120
011000791200325753,dauz08,n,,,adult,120
011000791200325754,dauz08,n,,,adult,120
011000791200325755,dauz08,n,,,adult,120
011000791200325756,dauz08,n,,,adult,120
011000791200325757,dauz08,n,,,adult,120
011000791200325758,dauz08,n,,,adult,120
011000791200325759,dauz08,n,,,adult,120
011000791200325760,dauz08,n,,,adult,120
