ticketNo,lotNo,validity,validTill,details,ticketFor,cost
0PL025P06231418A,dauz0206,n,,,adult,120
03210623141SE8WA,dauz0206,n,,,adult,120
02G5I06J2311418A,dauz0206,n,,,adult,120
020563231P41GU8A,dauz0206,n,,,adult,120
30206W23140OJ18A,dauz0206,n,,,adult,120
0K2026R231413G8A,dauz0206,n,,,adult,120
0UQ2062341G4188A,dauz0206,n,,,adult,120
10S42062314ZV18A,dauz0206,n,,,adult,120
0240X62VY231418A,dauz0206,n,,,adult,120
020KB6231U44168A,dauz0206,n,,,adult,120
0U720623124QS18A,dauz0206,n,,,adult,120
02706K2H4Q31418A,dauz0206,n,,,adult,120
020623141TK3K82A,dauz0206,n,,,adult,120
02066P231B41H38A,dauz0206,n,,,adult,120
031E2062Q3G1418A,dauz0206,n,,,adult,120
8MG302062S31418A,dauz0206,n,,,adult,120
020ED6023154H18A,dauz0206,n,,,adult,120
02016231A4E10N8A,dauz0206,n,,,adult,120
0206A42314ZS185A,dauz0206,n,,,adult,120
0206N2E80F31418A,dauz0206,n,,,adult,120
80O420623141V8MA,dauz0206,n,,,adult,120
1402S06NL231418A,dauz0206,n,,,adult,120
0020I623M2Y1418A,dauz0206,n,,,adult,120
4020562314NH1X8A,dauz0206,n,,,adult,120
02N0632D314Z186A,dauz0206,n,,,adult,120
0J2G0620341D418A,dauz0206,n,,,adult,120
H0M2062133P1418A,dauz0206,n,,,adult,120
0220W6231N41V78A,dauz0206,n,,,adult,120
0K20625ZY341418A,dauz0206,n,,,adult,120
020S0I2623R1418A,dauz0206,n,,,adult,120
082F0623W14O178A,dauz0206,n,,,adult,120
0F20Q6A42314182A,dauz0206,n,,,adult,120
02706231Z1SS418A,dauz0206,n,,,adult,120
02067H231S0G418A,dauz0206,n,,,adult,120
0206Y26T33V1418A,dauz0206,n,,,adult,120
03U2Z0652I31418A,dauz0206,n,,,adult,120
020624W63Z1G418A,dauz0206,n,,,adult,120
02SO00682B31418A,dauz0206,n,,,adult,120
0K20262Y314A188A,dauz0206,n,,,adult,120
J020L6231N41082A,dauz0206,n,,,adult,120
02Y7C062831418XA,dauz0206,n,,,adult,120
0420625Z31D41V8A,dauz0206,n,,,adult,120
0R20628Y3014G18A,dauz0206,n,,,adult,120
70206423P1Q41C8A,dauz0206,n,,,adult,120
0240262N31418HBA,dauz0206,n,,,adult,120
02G806231M4T718A,dauz0206,n,,,adult,120
05206BR2314618JA,dauz0206,n,,,adult,120
40P206231418RM1A,dauz0206,n,,,adult,120
022DOA062310418A,dauz0206,n,,,adult,120
02062534K1E4O18A,dauz0206,n,,,adult,120
