ticketNo,lotNo,validity,validTill,details,ticketFor,cost
011000791200282895,dauz06,n,,,adult,120
011000791200282905,dauz06,n,,,adult,120
011000791200282907,dauz06,n,,,adult,120
011000791200282908,dauz06,n,,,adult,120
011000791200282910,dauz06,n,,,adult,120
011000791200282911,dauz06,n,,,adult,120
011000791200282915,dauz06,n,,,adult,120
011000791200282924,dauz06,n,,,adult,120
011000791200282926,dauz06,n,,,adult,120
011000791200282930,dauz06,n,,,adult,120
011000791200282935,dauz06,n,,,adult,120
011000791200282938,dauz06,n,,,adult,120
011000791200282942,dauz06,n,,,adult,120
011000791200282947,dauz06,n,,,adult,120
011000791200282948,dauz06,n,,,adult,120
011000791200282956,dauz06,n,,,adult,120
011000791200282960,dauz06,n,,,adult,120
011000791200282961,dauz06,n,,,adult,120
011000791200282098,dauz06,n,,,adult,120
011000791200282102,dauz06,n,,,adult,120
011000791200282103,dauz06,n,,,adult,120
011000791200282104,dauz06,n,,,adult,120
011000791200282106,dauz06,n,,,adult,120
011000791200282108,dauz06,n,,,adult,120
011000791200282109,dauz06,n,,,adult,120
011000791200282112,dauz06,n,,,adult,120
011000791200282113,dauz06,n,,,adult,120
011000791200282114,dauz06,n,,,adult,120
011000791200282116,dauz06,n,,,adult,120
011000791200282118,dauz06,n,,,adult,120
011000791200282119,dauz06,n,,,adult,120
011000791200282127,dauz06,n,,,adult,120
011000791200282132,dauz06,n,,,adult,120
011000791200282133,dauz06,n,,,adult,120
011000791200282134,dauz06,n,,,adult,120
011000791200282136,dauz06,n,,,adult,120
011000791200282138,dauz06,n,,,adult,120
011000791200282139,dauz06,n,,,adult,120
011000791200282143,dauz06,n,,,adult,120
011000791200282144,dauz06,n,,,adult,120
011000791200282148,dauz06,n,,,adult,120
011000791200282149,dauz06,n,,,adult,120
011000791200282155,dauz06,n,,,adult,120
011000791200282162,dauz06,n,,,adult,120
011000791200282163,dauz06,n,,,adult,120
011000791200282164,dauz06,n,,,adult,120
011000791200282166,dauz06,n,,,adult,120
011000791200282172,dauz06,n,,,adult,120
011000791200282173,dauz06,n,,,adult,120
