ticketNo,lotNo,validity,validTill,details,ticketFor,cost
031000127065256745933,MG19,n,,,adult,58
031000127065340575722,MG19,n,,,adult,58
031000127065285759879,MG19,n,,,adult,58
031000127065235583076,MG19,n,,,adult,58
031000127065315334721,MG19,n,,,adult,58
031000127065281557534,MG19,n,,,adult,58
031000127065337762203,MG19,n,,,adult,58
031000127065256577887,MG19,n,,,adult,58
031000127065318846936,MG19,n,,,adult,58
031000127065244949973,MG19,n,,,adult,58
031000127065552017537,MG19,n,,,adult,58
031000127065581615070,MG19,n,,,adult,58
031000127065527325659,MG19,n,,,adult,58
031000127065556252440,MG19,n,,,adult,58
031000127065611131797,MG19,n,,,adult,58
031000127065531448402,MG19,n,,,adult,58
031000127065568842351,MG19,n,,,adult,58
031000127065622540300,MG19,n,,,adult,58
031000127065532356073,MG19,n,,,adult,58
031000127065597150662,MG19,n,,,adult,58
031000127065503482339,MG19,n,,,adult,58
031000127065555796480,MG19,n,,,adult,58
031000127065607720061,MG19,n,,,adult,58
031000127065525488250,MG19,n,,,adult,58
031000127065427227651,MG19,n,,,adult,58
031000127065378772576,MG19,n,,,adult,58
031000127065448953949,MG19,n,,,adult,58
031000127065404219290,MG19,n,,,adult,58
031000127065494991639,MG19,n,,,adult,58
031000127065446801364,MG19,n,,,adult,58
031000127065390627793,MG19,n,,,adult,58
031000127065474700430,MG19,n,,,adult,58
031000127065428537899,MG19,n,,,adult,58
031000127065378050120,MG19,n,,,adult,58
031000127065449741605,MG19,n,,,adult,58
031000127065399303554,MG19,n,,,adult,58
031000127065496826175,MG19,n,,,adult,58
031000127065444504252,MG19,n,,,adult,58
031000127065370899513,MG19,n,,,adult,58
031000127065490168502,MG19,n,,,adult,58
031000127065413271347,MG19,n,,,adult,58
031000127065394045872,MG19,n,,,adult,58
031000127065437875981,MG19,n,,,adult,58
031000127065548434307,MG19,n,,,adult,58
031000127065527103456,MG19,n,,,adult,58
031000127065570108125,MG19,n,,,adult,58
031000127065551561754,MG19,n,,,adult,58
031000127065599322775,MG19,n,,,adult,58
031000127065584675156,MG19,n,,,adult,58
031000127065503329617,MG19,n,,,adult,58
031000127065626639630,MG19,n,,,adult,58
031000127065540237483,MG19,n,,,adult,58
031000127065525254856,MG19,n,,,adult,58
031000127065570825381,MG19,n,,,adult,58
031000127065511981826,MG19,n,,,adult,58
031000127065583329215,MG19,n,,,adult,58
031000127065600195388,MG19,n,,,adult,58
031000127065553919673,MG19,n,,,adult,58
031000127065579778102,MG19,n,,,adult,58
031000127065525819059,MG19,n,,,adult,58
031000127065540261168,MG19,n,,,adult,58
031000127065627187597,MG19,n,,,adult,58
031000127065511260458,MG19,n,,,adult,58
031000127065584835655,MG19,n,,,adult,58
031000127065599933988,MG19,n,,,adult,58
031000127065356630546,MG19,n,,,adult,58
031000127065269702831,MG19,n,,,adult,58
031000127065251050060,MG19,n,,,adult,58
031000127065311860649,MG19,n,,,adult,58
031000127065283394310,MG19,n,,,adult,58
031000127065337962403,MG19,n,,,adult,58
031000127065317016512,MG19,n,,,adult,58
031000127065245667005,MG19,n,,,adult,58
031000127065358993466,MG19,n,,,adult,58
031000127065271518903,MG19,n,,,adult,58
031000127065273926964,MG19,n,,,adult,58
031000127065360351665,MG19,n,,,adult,58
031000127065232869678,MG19,n,,,adult,58
031000127065314118859,MG19,n,,,adult,58
031000127065333075496,MG19,n,,,adult,58
031000127065293635717,MG19,n,,,adult,58
031000127065273665308,MG19,n,,,adult,58
031000127065361597081,MG19,n,,,adult,58
031000127065235754198,MG19,n,,,adult,58
031000127065315625683,MG19,n,,,adult,58
031000127065332287760,MG19,n,,,adult,58
031000127065266046317,MG19,n,,,adult,58
031000127065318688074,MG19,n,,,adult,58
031000127065240782951,MG19,n,,,adult,58
031000127065288935940,MG19,n,,,adult,58
031000127065341938913,MG19,n,,,adult,58
031000127065251283966,MG19,n,,,adult,58
031000127065299109883,MG19,n,,,adult,58
031000127065363831672,MG19,n,,,adult,58
031000127065266828917,MG19,n,,,adult,58
031000127065321115762,MG19,n,,,adult,58
031000127065241566735,MG19,n,,,adult,58
031000127065296068076,MG19,n,,,adult,58
031000127065342130633,MG19,n,,,adult,58
031000127065253122534,MG19,n,,,adult,58
