ticketNo,lotNo,validity,validTill,details,ticketFor,cost
011000792300013289,dauz12,n,,,adult,120
011000792300013290,dauz12,n,,,adult,120
011000792300013291,dauz12,n,,,adult,120
011000792300013292,dauz12,n,,,adult,120
011000792300013293,dauz12,n,,,adult,120
011000792300013294,dauz12,n,,,adult,120
011000792300013696,dauz12,n,,,adult,120
011000792300013697,dauz12,n,,,adult,120
011000792300013698,dauz12,n,,,adult,120
011000792300013699,dauz12,n,,,adult,120
011000792300013701,dauz12,n,,,adult,120
011000792300013702,dauz12,n,,,adult,120
011000792300013703,dauz12,n,,,adult,120
011000792300013704,dauz12,n,,,adult,120
011000792300013705,dauz12,n,,,adult,120
011000792300013706,dauz12,n,,,adult,120
011000792300013707,dauz12,n,,,adult,120
011000792300013708,dauz12,n,,,adult,120
011000792300013709,dauz12,n,,,adult,120
011000792300013710,dauz12,n,,,adult,120
011000792300013711,dauz12,n,,,adult,120
011000792300013712,dauz12,n,,,adult,120
011000792300013713,dauz12,n,,,adult,120
011000792300013714,dauz12,n,,,adult,120
011000792300013715,dauz12,n,,,adult,120
011000792300013716,dauz12,n,,,adult,120
011000792300013717,dauz12,n,,,adult,120
011000792300013718,dauz12,n,,,adult,120
011000792300013719,dauz12,n,,,adult,120
011000792300013720,dauz12,n,,,adult,120
011000792300013721,dauz12,n,,,adult,120
011000792300013722,dauz12,n,,,adult,120
011000792300013723,dauz12,n,,,adult,120
011000792300013724,dauz12,n,,,adult,120
011000792300013725,dauz12,n,,,adult,120
011000792300013726,dauz12,n,,,adult,120
011000792300013727,dauz12,n,,,adult,120
011000792300013728,dauz12,n,,,adult,120
011000792300013729,dauz12,n,,,adult,120
011000792300013730,dauz12,n,,,adult,120
011000792300013731,dauz12,n,,,adult,120
011000792300013732,dauz12,n,,,adult,120
011000792300013733,dauz12,n,,,adult,120
011000792300013734,dauz12,n,,,adult,120
011000792300013735,dauz12,n,,,adult,120
011000792300013826,dauz12,n,,,adult,120
011000792300013827,dauz12,n,,,adult,120
011000792300013828,dauz12,n,,,adult,120
011000792300013829,dauz12,n,,,adult,120
