ticketNo,lotNo,validity,validTill,details,ticketFor,cost
BCF3D11T902UD8,VATPP2607,n,,,adult,112
OCF3D11T902QHG,VATPP2607,n,,,adult,112
BCF3D11T902PO6,VATPP2607,n,,,adult,112
VCF3D11T902N3N,VATPP2607,n,,,adult,112
ECF3D11T902IPW,VATPP2607,n,,,adult,112
YCF3D11T902GGP,VATPP2607,n,,,adult,112
XCF3D11T902CW9,VATPP2607,n,,,adult,112
BCF3D11T9028DU,VATPP2607,n,,,adult,112
BCF3D11T9026FY,VATPP2607,n,,,adult,112
CCF3D11T9025H1,VATPP2607,n,,,adult,112
JCF3D11T9023DH,VATPP2607,n,,,adult,112
OCF3D11T901XIR,VATPP2607,n,,,adult,112
PCF3D11T901VW7,VATPP2607,n,,,adult,112
TCF3D11T901V3W,VATPP2607,n,,,adult,112
YCF3D11T901QKI,VATPP2607,n,,,adult,112
QCF3D11T901PFW,VATPP2607,n,,,adult,112
VCF3D11T901KL7,VATPP2607,n,,,adult,112
HCF3D11T901JM9,VATPP2607,n,,,adult,112
OCF3D11T901ISY,VATPP2607,n,,,adult,112
OCF3D11T901HOD,VATPP2607,n,,,adult,112
