ticketNo,lotNo,validity,validTill,details,ticketFor,cost
21498718571306,02pauh,n,,,adult,309
41498718641306,02pauh,n,,,adult,309
81498718751306,02pauh,n,,,adult,309
81498718801306,02pauh,n,,,adult,309
31498718911306,02pauh,n,,,adult,309
21498719031306,02pauh,n,,,adult,309
11498719121306,02pauh,n,,,adult,309
61498719211306,02pauh,n,,,adult,309
11498719301306,02pauh,n,,,adult,309
21498719471306,02pauh,n,,,adult,309
41498719561306,02pauh,n,,,adult,309
31498719651306,02pauh,n,,,adult,309
41498719811306,02pauh,n,,,adult,309
61498719901306,02pauh,n,,,adult,309
41498720181306,02pauh,n,,,adult,309
