ticketNo,lotNo,validity,validTill,details,ticketFor,cost
030020246100041590,loch2605,n,,,adult,55
030020246100041591,loch2605,n,,,adult,55
030020246100041592,loch2605,n,,,adult,55
030020246100041593,loch2605,n,,,adult,55
030020246100041594,loch2605,n,,,adult,55
030020246100041595,loch2605,n,,,adult,55
030020246100041596,loch2605,n,,,adult,55
030020246100041597,loch2605,n,,,adult,55
030020246100041598,loch2605,n,,,adult,55
030020246100041599,loch2605,n,,,adult,55
030020246100041601,loch2605,n,,,adult,55
030020246100041602,loch2605,n,,,adult,55
030020246100041603,loch2605,n,,,adult,55
030020246100041604,loch2605,n,,,adult,55
030020246100041605,loch2605,n,,,adult,55
030020246100041606,loch2605,n,,,adult,55
030020246100041607,loch2605,n,,,adult,55
030020246100041608,loch2605,n,,,adult,55
030020246100041609,loch2605,n,,,adult,55
030020246100041610,loch2605,n,,,adult,55
030020246100041611,loch2605,n,,,adult,55
030020246100041612,loch2605,n,,,adult,55
030020246100041613,loch2605,n,,,adult,55
030020246100041614,loch2605,n,,,adult,55
