ticketNo,lotNo,validity,validTill,details,ticketFor,cost
XBF3F11OK01UXI,mr02,n,,,adult,14
HBF3F11OK01VQS,mr02,n,,,adult,14
ZBF3F11OK01VWG,mr02,n,,,adult,14
TBF3F11OK01XDD,mr02,n,,,adult,14
IBF3F11OK01XJ1,mr02,n,,,adult,14
TBF3F11OK01XOO,mr02,n,,,adult,14
HBF3F11OK01XUC,mr02,n,,,adult,14
TBF3F11OK01Y10,mr02,n,,,adult,14
GBF3F11OK01Y6N,mr02,n,,,adult,14
LBF3F11OK0205L,mr02,n,,,adult,14
JBF3F11OK020B9,mr02,n,,,adult,14
IBF3F11OK020GW,mr02,n,,,adult,14
MBF3F11OK020MK,mr02,n,,,adult,14
UBF3F11OK020XV,mr02,n,,,adult,14
XBF3F11OK021A7,mr02,n,,,adult,14
JBF3F11OK021R6,mr02,n,,,adult,14
QBF3F11OK021WT,mr02,n,,,adult,14
LBF3F11OK0223H,mr02,n,,,adult,14
UBF3F11OK02295,mr02,n,,,adult,14
EBF3F11OK022ES,mr02,n,,,adult,14
