ticketNo,lotNo,validity,validTill,details,ticketFor,cost
031000127036716420659,mg12,n,,,adult,60
031000127036736526762,mg12,n,,,adult,60
031000127036737243778,mg12,n,,,adult,60
031000127036737398046,mg12,n,,,adult,60
031000127036738260805,mg12,n,,,adult,60
031000127036738420695,mg12,n,,,adult,60
031000127036739043629,mg12,n,,,adult,60
031000127036739153151,mg12,n,,,adult,60
031000127036741933484,mg12,n,,,adult,60
031000127036745583342,mg12,n,,,adult,60
031000127036747483286,mg12,n,,,adult,60
031000127036748154720,mg12,n,,,adult,60
031000127036749132920,mg12,n,,,adult,60
031000127036749392589,mg12,n,,,adult,60
031000127036750114005,mg12,n,,,adult,60
031000127036752376871,mg12,n,,,adult,60
031000127036754090451,mg12,n,,,adult,60
031000127036754409935,mg12,n,,,adult,60
031000127036755897980,mg12,n,,,adult,60
031000127036756769082,mg12,n,,,adult,60
031000127036756953809,mg12,n,,,adult,60
031000127036757203860,mg12,n,,,adult,60
031000127036758198073,mg12,n,,,adult,60
031000127036759421981,mg12,n,,,adult,60
031000127036760144357,mg12,n,,,adult,60
031000127036812818059,mg12,n,,,adult,60
031000127036813857169,mg12,n,,,adult,60
031000127036813935260,mg12,n,,,adult,60
031000127036814017335,mg12,n,,,adult,60
031000127036815431634,mg12,n,,,adult,60
031000127036815697801,mg12,n,,,adult,60
031000127036821828510,mg12,n,,,adult,60
031000127036821909749,mg12,n,,,adult,60
031000127036822823224,mg12,n,,,adult,60
031000127036823600374,mg12,n,,,adult,60
031000127036718107802,mg12,n,,,adult,60
031000127036718137128,mg12,n,,,adult,60
031000127036719400156,mg12,n,,,adult,60
031000127036719983808,mg12,n,,,adult,60
031000127036720644596,mg12,n,,,adult,60
031000127036724068722,mg12,n,,,adult,60
031000127036724208263,mg12,n,,,adult,60
031000127036724668335,mg12,n,,,adult,60
031000127036730091177,mg12,n,,,adult,60
031000127036730431227,mg12,n,,,adult,60
031000127036730639107,mg12,n,,,adult,60
031000127036731396273,mg12,n,,,adult,60
031000127036733143568,mg12,n,,,adult,60
031000127036733806276,mg12,n,,,adult,60
031000127036735563638,mg12,n,,,adult,60
031000127036604714397,mg12,n,,,adult,60
031000127036629142006,mg12,n,,,adult,60
031000127036629516288,mg12,n,,,adult,60
031000127036629972248,mg12,n,,,adult,60
031000127036630911950,mg12,n,,,adult,60
031000127036664742423,mg12,n,,,adult,60
031000127036666428164,mg12,n,,,adult,60
031000127036670850667,mg12,n,,,adult,60
031000127036607142069,mg12,n,,,adult,60
031000127036608295230,mg12,n,,,adult,60
031000127036609820477,mg12,n,,,adult,60
031000127036610200614,mg12,n,,,adult,60
031000127036611063242,mg12,n,,,adult,60
031000127036614801413,mg12,n,,,adult,60
031000127036632224591,mg12,n,,,adult,60
031000127036633423995,mg12,n,,,adult,60
031000127036637865498,mg12,n,,,adult,60
031000127036638653426,mg12,n,,,adult,60
031000127036639124660,mg12,n,,,adult,60
031000127036641354323,mg12,n,,,adult,60
031000127036642599362,mg12,n,,,adult,60
031000127036642692432,mg12,n,,,adult,60
031000127036644287308,mg12,n,,,adult,60
031000127036644459112,mg12,n,,,adult,60
031000127036648625114,mg12,n,,,adult,60
031000127036649734207,mg12,n,,,adult,60
031000127036652000133,mg12,n,,,adult,60
031000127036652335905,mg12,n,,,adult,60
031000127036653649161,mg12,n,,,adult,60
031000127036653835373,mg12,n,,,adult,60
031000127036656444275,mg12,n,,,adult,60
031000127036657950875,mg12,n,,,adult,60
031000127036658235420,mg12,n,,,adult,60
031000127036658468238,mg12,n,,,adult,60
031000127036658658538,mg12,n,,,adult,60
031000127036658702520,mg12,n,,,adult,60
031000127036671018713,mg12,n,,,adult,60
031000127036674950641,mg12,n,,,adult,60
031000127036677733179,mg12,n,,,adult,60
031000127036677937759,mg12,n,,,adult,60
031000127036678725479,mg12,n,,,adult,60
031000127036679043139,mg12,n,,,adult,60
031000127036679340244,mg12,n,,,adult,60
031000127036680851180,mg12,n,,,adult,60
031000127036682708289,mg12,n,,,adult,60
031000127036685821958,mg12,n,,,adult,60
031000127036686502754,mg12,n,,,adult,60
031000127036715307086,mg12,n,,,adult,60
031000127036642768436,mg12,n,,,adult,60
031000127036642936550,mg12,n,,,adult,60
